surface_roughness_um,weld_depth_mm,wall_thickness_mm,tensile_strength_mpa,temp_at_weld_celsius,pressure_test_bar,cycle_time_seconds,operator_shift,roughness_weld_ratio,thickness_deviation,weld_temp_deviation,is_night_shift,defect
3.2639425567989604,5.232366516741574,8.210713124887164,525.9940383300827,1183.681996394187,86.54490149497995,142.22027047742927,2.0,0.6237985327923402,0.010713124887164582,3.681996394187081,0,0
3.4718390995738706,4.787379616564706,8.077110030371593,518.6511237089729,1202.534417910723,77.53592930582204,150.0232810777407,2.0,0.7252065591029863,0.1228899696284067,22.53441791072305,0,0
2.245228051921731,4.197470093840656,8.030482505144658,502.55297442980145,1170.6903203644338,78.25922187676836,141.70593267964236,1.0,0.5349003092795028,0.1695174948553415,9.309679635566226,0,0
3.602369804718567,4.039040792885388,8.177735589840372,519.614470690858,1186.9228298949927,84.64908753480552,141.173543866668,1.0,0.8918874526278893,0.02226441015962699,6.922829894992674,0,0
3.0275497721699605,4.162440651678683,8.291471877981213,519.6729961347019,1166.736542042683,85.398166327583,139.79495120265688,1.0,0.7273496548765498,0.09147187798121337,13.263457957317087,0,0
2.828195655923036,4.5234022255436575,8.530336491005936,540.3429644607901,1136.9361293029929,85.7473449501259,138.0124961506138,3.0,0.6252363849774347,0.3303364910059372,43.06387069700713,1,0
3.1894376972164293,4.554088464151033,8.20607844134755,523.1120503261785,1203.09935835419,85.5622782006033,153.66553981744897,1.0,0.7003460125166132,0.006078441347550978,23.099358354189917,0,0
2.876602558842725,4.786888500627404,8.28986346388957,476.5234612825865,1224.8672236790637,85.59398122320442,138.6083267404517,3.0,0.6009336874808685,0.08986346388957145,44.86722367906373,1,0
3.046873124154813,4.419489360258786,8.212601528638652,548.1280330941523,1146.017773714496,88.16168067905208,139.1345672257454,3.0,0.6894174586918757,0.012601528638652937,33.98222628550411,1,0
2.6607811552239333,4.05528096390127,7.919653888625968,520.7855223843833,1190.3917993524144,85.12431807294905,140.24581371748891,1.0,0.6561274491837122,0.28034611137403154,10.39179935241441,0,0
3.213885499501025,4.23993462453496,8.07953731289214,549.2881249388756,1166.2669867429186,88.9572457276009,138.00567456560955,2.0,0.7580035503720823,0.12046268710785846,13.733013257081438,0,0
3.5975128858121757,4.51378828081468,8.224902827181186,520.0208977609757,1211.53652009972,90.71915928002166,135.44890010071472,2.0,0.7970052340084206,0.024902827181186638,31.536520099720065,0,0
3.0361253629482015,4.681215493476487,8.070218641922162,515.0467161270458,1211.0775894462074,80.65703071613228,127.90021863393072,2.0,0.648576286763688,0.12978135807783708,31.077589446207412,0,0
3.5312918760738494,4.277550525026182,8.144667534559446,524.9416513764991,1180.5905150603662,79.4521380977126,146.85661244343308,2.0,0.8255406580444059,0.05533246544055359,0.590515060366215,0,0
3.4973056376090863,4.318848510752044,8.210693089082419,511.9589164169891,1164.021519555374,81.1332395642999,146.07254711943202,3.0,0.8097773348827928,0.010693089082419505,15.97848044462603,1,0
3.538968670860169,4.58542637801567,8.243951321088797,505.6696329002268,1174.6988921908253,84.5732704620279,141.65967769259373,1.0,0.7717861717408842,0.04395132108879807,5.3011078091747095,0,0
3.18041398765662,4.890330618907228,8.063552196125043,526.9808921561613,1164.8582904560371,82.69084859758932,152.282281699027,3.0,0.6503474375965513,0.13644780387495636,15.141709543962861,1,0
3.721403172773904,4.556237814626673,7.932258404621221,537.3511225189848,1148.7675768566214,86.42678438908823,152.16308822503183,3.0,0.8167710561574485,0.2677415953787783,31.232423143378583,1,0
3.1713594962343747,4.723608217223362,8.273650591893663,522.5940945300342,1149.025851379879,87.60237047985497,147.6194985374085,1.0,0.6713849561018806,0.07365059189366363,30.974148620121014,0,0
2.781235606927224,4.599034137141283,8.17612757926934,516.7249821098364,1183.0252310799704,83.79084622762598,137.18256519624904,2.0,0.6047434142446421,0.023872420730659982,3.0252310799703537,0,0
3.3394380479443924,4.437805171197526,8.311526600550188,515.9768729146629,1197.4055920640712,77.19317081445827,146.82532647216516,1.0,0.7524976690877935,0.1115266005501887,17.405592064071243,0,0
3.6833464922372574,4.854567012767668,8.100425034576146,532.9687499485772,1185.3081535166975,81.91618396210853,149.56095120377867,1.0,0.7587384172040882,0.09957496542385336,5.30815351669753,0,0
3.357780856951319,4.491235078243805,8.184602713982404,460.457800855047,1174.471794302147,84.31005246330426,147.5581933705671,3.0,0.7476297271699865,0.01539728601759549,5.528205697853082,1,0
3.525144847535584,4.708896858624097,8.362972018433556,478.6115614677329,1183.3763926195923,85.16128484295835,148.43019458197753,2.0,0.7486137311185427,0.1629720184335568,3.3763926195922522,0,1
3.622422723626421,5.300071566696003,8.075028771500655,484.2425114444046,1156.5096104680244,80.07433532373526,133.57533804099404,2.0,0.6834667565066722,0.12497122849934428,23.490389531975552,0,0
3.2781926926213165,4.687595500206451,8.192262811417663,497.03432200176536,1190.7503345005896,80.9679117533333,141.79758729149634,3.0,0.6993335264908426,0.007737188582336074,10.750334500589588,1,0
3.415502396978548,4.452648747047922,8.192802130772412,513.624224290022,1166.055615937031,82.31599301875545,141.68624578362477,2.0,0.7670720486263221,0.007197869227587361,13.944384062968993,0,0
3.0833225000826894,4.504352699778797,8.187529971141775,529.9202788735652,1168.753342482246,82.92639209898088,129.38072730424503,2.0,0.684520663657086,0.01247002885822468,11.246657517754102,0,1
3.3852825168396494,4.767956504162176,8.145004918199659,502.9815698800962,1146.3691886975043,81.80159370021535,156.25836211079954,1.0,0.7100070047145918,0.05499508180034063,33.63081130249566,0,0
3.5243194582366844,4.730192208780746,8.343390709026746,520.6108819324294,1178.3933717892598,86.94810577043461,138.26079696439317,1.0,0.7450689743535904,0.14339070902674678,1.6066282107401548,0,0
2.790388563645448,4.438248042023597,8.261896204216445,483.78433541729737,1198.9784799730028,84.70916974905485,129.7457596872607,1.0,0.6287139737562911,0.06189620421644548,18.978479973002777,0,0
3.431191409455823,4.501964597341361,8.314443738507094,523.5433346765468,1201.8997595644823,83.98453948819574,133.1253093422306,1.0,0.7621542405553259,0.1144437385070951,21.899759564482338,0,0
3.4085119620055258,4.9560275222973305,8.051320867356317,501.68958335283685,1155.2907234396475,85.20201956194515,148.66396734771297,2.0,0.6877508137278834,0.14867913264368227,24.709276560352464,0,0
2.89841416445333,4.601244622417919,8.2991729392992,529.1710248908394,1168.208935534121,88.2688260699902,141.4008033889461,1.0,0.6299195982108674,0.09917293929920135,11.79106446587889,0,0
2.765549480327436,4.152901063300691,7.837183679939586,536.5384836406424,1155.3123900445921,85.3746841293608,158.24705243938266,3.0,0.6659319443221864,0.3628163200604133,24.68760995540788,1,1
3.0602969182726287,4.596064973384649,8.459577692774193,502.5894147163408,1174.372185982872,76.72272659660925,152.19294474086058,1.0,0.6658515350258645,0.25957769277419374,5.627814017128003,0,0
3.81337348051853,4.706057373303677,8.488333684040418,504.6501784737413,1199.8015025519835,83.03310614297101,125.29827287954319,2.0,0.8103117274643871,0.2883336840404187,19.801502551983504,0,0
2.873225731605106,4.827541601722394,8.143841495018963,501.2094223555183,1145.949257949975,94.47218236862177,134.98125977041644,1.0,0.5951736863302863,0.05615850498103647,34.050742050025065,0,0
3.602853334589264,4.814435027780746,8.310002201076726,509.20500677323514,1175.5742636021296,80.01028553991164,143.0314483523071,3.0,0.748343951689319,0.11000220107672654,4.425736397870423,1,1
3.297462889481086,4.99925761643517,7.990098542832118,511.52505322293194,1154.3056520521536,81.13870212101061,126.6938231232517,2.0,0.6595905115953644,0.20990145716788167,25.69434794784638,0,0
3.623974553618649,4.225356891272912,8.102852086543292,495.5205721538991,1144.2785846526642,83.82557136400949,165.18031192097547,3.0,0.8576730075146939,0.09714791345670726,35.72141534733578,1,0
2.89306097484478,4.72190264043535,8.286303508678019,526.4573449859495,1181.6544707966275,85.92307415465842,147.9935905322295,3.0,0.6126896707818092,0.08630350867801972,1.6544707966274927,1,0
3.451851536769445,4.583639943715638,8.266863977682569,523.0568801065064,1203.4840766017894,89.94852283115479,131.44477424398863,3.0,0.7530808655136616,0.06686397768256924,23.48407660178941,1,0
2.7610789889468625,4.939563151044414,8.20549054848446,535.7816798047768,1174.362833234947,86.90845891127013,145.2400377255769,1.0,0.5589723026021222,0.005490548484461399,5.637166765053053,0,0
2.522817274321846,4.452892551466587,8.23930248615377,493.76907415240987,1210.90795449266,91.87568629489205,136.09585248093998,1.0,0.5665569614798776,0.039302486153770744,30.90795449266011,0,0
3.3488421890427453,4.856767938376736,8.252214293768102,545.2397726110588,1163.5781679426652,90.87979102476336,138.8361308881065,2.0,0.6895207328914502,0.05221429376810249,16.42183205733477,0,0
3.5191375119583066,4.863953756517477,8.3744484393516,493.76851415826036,1197.5900967019684,75.60048081026808,155.97800646904412,3.0,0.7235137683040898,0.17444843935160037,17.590096701968378,1,0
2.6736736734289974,4.36419295544714,8.042300647296507,533.9845933856834,1186.9809438568839,84.07715642343292,154.1887753368197,3.0,0.6126387398795531,0.15769935270349222,6.980943856883869,1,0
2.9434052363822762,5.032647254772014,8.072743329417678,534.3177887225338,1155.800929013455,86.6923849759737,139.50066129991058,2.0,0.5848622179920206,0.12725667058232126,24.19907098654494,0,0
3.1851852811806354,4.59721093281196,8.189495533478793,529.656779088184,1167.4752182567395,90.02577189518553,154.1828937736239,1.0,0.6928516718156138,0.010504466521206623,12.524781743260519,0,0
3.0803272910290262,4.331673260705701,7.996518242157018,512.3120101228126,1219.7827202796168,89.4648145669742,154.42178084525932,1.0,0.7111171838053346,0.20348175784298128,39.7827202796168,0,0
3.23412725702601,4.312225194694619,8.368965057511904,528.1306036175669,1143.49624344834,89.37757913978484,137.20488828634723,2.0,0.749990343791647,0.1689650575119046,36.50375655165999,0,0
3.48310077418219,5.066531081884277,8.38561968876003,497.3506650654837,1214.4469910454618,92.8079457267544,143.4175092345482,1.0,0.6874724969020282,0.1856196887600312,34.4469910454618,0,0
2.857566469636453,4.962097193945966,8.144496630124413,493.48337422036246,1192.494816886975,86.25449084193708,144.8894573363331,2.0,0.5758787781398083,0.05550336987558602,12.494816886975059,0,1
3.2767590943492144,4.523275616845917,8.377711584806,496.3730511912516,1187.0658464064973,82.55447991610522,135.46574817391559,2.0,0.7244217180622919,0.17771158480600135,7.065846406497258,0,0
2.9849416968880735,4.327619442544982,8.056737656779625,475.17492924922607,1210.3399390575562,79.83527786331474,132.74326561134134,2.0,0.6897421863977369,0.1432623432203748,30.339939057556194,0,0
3.1369012067074062,4.882281677620311,8.32034991668267,517.8524323875456,1160.603212513844,77.90062105720908,152.3237017995147,3.0,0.6425072155185169,0.12034991668267025,19.396787486155972,1,0
3.845911516283941,4.372849938538055,7.976906531018885,506.2105517893553,1212.487149954544,82.76917007340609,127.91735589734657,3.0,0.8794977118950075,0.22309346898111393,32.487149954544066,1,0
2.652673984466876,4.303569067312815,8.165745881101353,527.6777072204778,1180.759466910324,83.80559936182642,146.14147355110427,3.0,0.616389313697442,0.03425411889864627,0.7594669103239085,1,0
3.4734277292801914,4.349139373898713,7.844646353262812,527.5962584693925,1168.7469131676528,87.40353779536562,127.10287392603725,2.0,0.7986471413924471,0.3553536467371874,11.253086832347208,0,0
3.6376766073883795,4.610044212985633,8.471578371763147,527.775938140653,1156.2969013391864,81.2397301784326,139.47872514241882,1.0,0.7890762948330621,0.27157837176314814,23.703098660813566,0,0
2.6246888086730533,4.5577954597944075,8.398825032958188,523.7238855356222,1209.9643417716563,84.97435513051263,141.05816408110684,1.0,0.5758680553461211,0.19882503295818843,29.964341771656336,0,0
3.1570940936756235,4.378166892892979,8.129022534053933,517.7816451006796,1198.0773971788371,90.76229719163047,145.69235070397679,3.0,0.7210995309656636,0.07097746594606669,18.077397178837145,1,0
3.260167562057431,4.437904623270489,8.182526747105344,547.6052112231927,1156.1258991089248,83.17367978204567,140.3122200431005,3.0,0.7346186631023741,0.01747325289465529,23.87410089107516,1,0
2.9327423657844025,4.488251365367172,8.054321519629301,513.8919548005109,1171.175894231445,81.52508306883308,151.4086324770818,3.0,0.6534264965106419,0.14567848037069808,8.824105768555,1,0
3.623369794739835,4.268639910135213,8.36596926562181,517.2088831954273,1172.0863574197565,84.36365334252555,139.83787692526894,3.0,0.8488347272600529,0.16596926562181125,7.913642580243504,1,0
2.9128324437009594,4.138193288577565,8.307761754666494,483.6041165905349,1185.2642688083486,80.4012738937683,145.85571990756608,2.0,0.7038898958724829,0.10776175466649462,5.264268808348561,0,0
2.434375971765013,4.289412810511464,8.302542746790449,563.0613709060557,1181.8066977442224,75.67734608785042,139.32721459246554,3.0,0.5675312866208394,0.10254274679044961,1.806697744222447,1,1
3.529268233584766,5.125413876369305,8.081029800457909,556.1962546374418,1211.5107349805814,83.49810955119024,147.05920035963982,1.0,0.6885820965927956,0.11897019954209043,31.510734980581447,0,0
2.9400692458010256,4.91935329210945,8.386833522202544,492.14898607755543,1166.0429401747433,86.56252488180509,138.1726506676908,3.0,0.5976536082332586,0.18683352220254434,13.957059825256692,1,0
3.3039531176993697,4.772388694088114,8.233935713300113,510.487882037793,1197.1843310559377,80.84227614839732,133.26687961758213,3.0,0.6923059559461067,0.03393571330011369,17.18433105593772,1,0
3.555614848911957,4.545142349632171,8.375093607607566,505.14978582868866,1200.4855301801317,82.55663644257487,139.55186992488268,2.0,0.7822889966069857,0.17509360760756643,20.48553018013172,0,1
3.543063849280808,4.550271031740297,8.179933094121813,510.69923603026206,1187.59231484803,80.82160084248633,148.6329302740545,3.0,0.7786489692125171,0.020066905878186603,7.5923148480299005,1,1
3.2514469801619867,4.612218626439313,8.23377563983404,484.6845966877903,1188.6327389041192,82.23361316838441,136.6845179873326,3.0,0.7049637588336045,0.033775639834040305,8.632738904119151,1,0
3.1582203125850117,3.9868189936690457,8.197249290004942,524.5286705307112,1199.8636199553328,88.2157925678902,149.1676393421304,1.0,0.7921654624421147,0.002750709995057221,19.86361995533275,0,0
2.665309824449628,4.385658690997975,8.397631122852609,514.976094585521,1156.4604258383144,84.74502673066317,129.32212533621671,1.0,0.6077330708184664,0.1976311228526093,23.53957416168555,0,0
3.769798328498779,4.171238756760385,8.384309208284337,510.3190893424296,1224.0788028662496,87.30659831991628,131.33535991209732,3.0,0.9037599014166365,0.18430920828433806,44.07880286624959,1,0
2.83113387032895,4.4689239439782655,8.100243112299532,506.0556869620508,1169.640332097274,86.31957038952483,147.33339823964766,2.0,0.6335157870633037,0.09975688770046709,10.35966790272596,0,1
2.8600622522140835,3.678257938158758,8.248247898938738,530.525056246647,1214.2534726201138,88.42140482800434,135.30526254041024,2.0,0.7775589149868588,0.04824789893873849,34.253472620113826,0,0
3.671718873625531,4.32890577966406,8.32823558839546,514.3307125758146,1142.7831829054535,90.05921447286873,139.38965420476168,3.0,0.8481863684873927,0.12823558839546045,37.21681709454651,1,0
3.83098131190539,4.621816836728424,8.28251927218268,509.8200502767564,1181.9399597436334,86.20815729235665,156.52050935178514,2.0,0.8288907688060347,0.08251927218268129,1.9399597436333806,0,0
3.004957510371003,4.522672911801012,8.241105826097394,532.8957436658332,1166.1588378862302,84.72346574044779,146.59965346266603,2.0,0.6644207017194955,0.04110582609739488,13.84116211376977,0,0
2.641820598097971,5.191691051210157,7.88945896832299,531.3186489099897,1168.3179844957945,83.33914942747182,147.40321062360815,1.0,0.5088555099928993,0.3105410316770092,11.682015504205538,0,0
3.012210245626019,4.279730003408688,8.072855918125466,497.2653636356128,1174.2112626513676,82.58442539541718,142.61100470962054,2.0,0.7038318404485899,0.1271440818745333,5.788737348632367,0,0
3.219909474872384,3.97865861524605,8.285825969655619,487.6115797381035,1181.5878315320115,82.05428806493893,151.39577600987766,2.0,0.8092952387833762,0.08582596965561962,1.587831532011478,0,0
3.0262015090270737,4.853155488955302,8.339579997898689,501.5727799849993,1152.7549238958266,82.52627533122185,155.77785848478572,1.0,0.6235533799175565,0.13957999789868936,27.24507610417345,0,0
2.8141178296997142,3.9030161190536625,8.219762516462094,488.00925162358635,1165.4686012506115,82.55968702394412,132.6740555775123,2.0,0.7210110701928187,0.01976251646209448,14.531398749388472,0,0
2.5325663704489645,4.372550595742308,8.286033825531613,498.7780688867759,1158.0245778458811,90.99324617499872,151.31949426981433,1.0,0.5791965843313073,0.08603382553161332,21.97542215411886,0,0
2.5933429802316836,4.365636706520412,8.024918577157845,512.8406748835804,1193.9799108519585,89.93220401794166,135.9569706660408,3.0,0.5940354532396825,0.17508142284215467,13.979910851958493,1,0
3.503003084018922,4.574825306305512,8.373770799470998,509.0726105552374,1176.41325674239,87.14205017946126,140.88587202900044,2.0,0.7657129723456317,0.17377079947099894,3.5867432576098963,0,0
3.117656227647864,4.767403170481574,8.39469102903027,553.4201020825188,1217.7498581107982,88.07716704286405,147.60903838529913,1.0,0.6539527108379601,0.19469102903027036,37.749858110798186,0,0
2.9573198820938815,4.0281032228781415,8.203002070750241,509.10885356700453,1194.73208582394,90.83724325341504,147.08102800921208,3.0,0.7341718217555158,0.0030020707502416144,14.732085823939997,1,0
3.555062170349535,4.20831052657955,8.484533312180812,517.9629283307788,1157.3755502024799,87.07785776245403,150.58463795178073,1.0,0.8447718263780936,0.28453331218081246,22.62444979752013,0,0
3.5673817775769656,3.8639738354639475,8.24865489613657,537.910316433086,1205.6373396566564,81.2731656232015,131.41012023480823,2.0,0.9232417010467122,0.04865489613657026,25.637339656656422,0,0
3.1331513144854357,4.540557102296216,7.948074581062989,492.57804295355885,1133.3983793736072,82.88934405941733,134.96952856667272,2.0,0.6900367605135779,0.25192541893701037,46.60162062639279,0,0
3.51997676077682,4.6844833917094135,8.084074940366655,527.3891222467548,1199.5098898646297,83.81063381953791,151.20593200728288,2.0,0.7514119414437574,0.11592505963334432,19.509889864629713,0,0
3.8553438929083765,4.4468495654655715,8.114999411055782,503.23915869718115,1199.4410109493986,85.72529468494764,143.7674132969133,3.0,0.8669832058143282,0.08500058894421691,19.44101094939856,1,0
4.156843854109598,4.2687559108157735,8.152415741766777,512.5706063040121,1231.9199146332387,91.41185738768667,135.46814954428768,1.0,0.9737834488506576,0.04758425823322199,51.919914633238704,0,0
3.2314540761264365,4.156998302674841,8.00393524834013,520.5552760069631,1164.0548983130616,85.48362366034422,146.44391020050244,2.0,0.7773527531319386,0.19606475165987014,15.945101686938415,0,0
2.6301007255146174,4.020181571341706,8.209718702518506,499.45451573991005,1171.591990704262,83.66259269474419,138.6259230784664,1.0,0.6542243623047642,0.009718702518506817,8.408009295738111,0,0
3.3385792837987904,4.2443326071008025,8.07180630373674,518.1592056960833,1136.5989485112152,81.80845271401644,144.3188256390147,2.0,0.786596996999416,0.12819369626325994,43.40105148878479,0,0
3.080064721490048,4.252604897912794,8.038078912063817,525.0366133774424,1164.8580696810704,91.0565778990891,149.18933913431286,2.0,0.7242771888537038,0.16192108793618232,15.141930318929553,0,0
2.5380450255086817,4.571451391841888,8.322180318954297,539.7023192419703,1189.4203767760193,84.86247227881655,140.79113782272094,2.0,0.5551945776964459,0.12218031895429782,9.420376776019339,0,0
3.1541054234132404,4.247270210962102,8.10306365137801,537.8222461640707,1170.8839486470717,86.40468057104692,140.8850375338088,1.0,0.742619439311855,0.09693634862198941,9.116051352928253,0,0
2.6723011221604933,4.18823395080277,8.412976673105957,505.38117165038676,1168.388284180561,86.28958038050776,137.1546107192539,3.0,0.6380496297276412,0.21297667310595791,11.611715819439041,1,0
3.022687099523396,4.253736323277094,8.006548585305842,497.46943512663745,1200.2635499736734,86.48067853928134,144.6949975229822,3.0,0.7105957842925513,0.19345141469415772,20.263549973673435,1,1
3.4648522698084188,4.697716303174026,8.190686695267857,502.7392911811369,1166.8511815051427,82.40284535455595,155.79422599335413,1.0,0.7375609861178335,0.009313304732142313,13.148818494857323,0,0
3.1034010216516887,4.194339012879979,8.390321148447542,516.9236190374546,1186.6208999129497,82.9634218022524,136.70973329148794,3.0,0.7399022852902115,0.1903211484475431,6.620899912949653,1,0
3.379687488514014,4.5179715770389315,8.194532901961294,513.4767561936145,1190.3566724947848,86.29238168527158,156.3645632222332,1.0,0.7480541721293872,0.005467098038705487,10.356672494784789,0,1
2.38430712889596,4.3148363260056115,8.354157812316929,530.557272837124,1186.3099551663013,85.81658641803222,136.87640019416494,2.0,0.5525834465546482,0.15415781231692982,6.309955166301279,0,0
3.2665808832852226,4.7162990858716904,8.142814406909068,538.3352411806086,1220.1299503802381,88.0128601439958,152.68815749406653,3.0,0.6926152949837491,0.05718559309093152,40.12995038023814,1,0
3.4923835905504865,4.557896892531879,8.2316687165267,542.1123968276238,1152.4033952446964,81.46164605593009,141.26937240181846,2.0,0.7662269840957866,0.03166871652670089,27.596604755303588,0,0
3.6423601697429238,4.537028754511095,7.9630982256894605,522.5094728682353,1207.6451825853198,87.44225719355701,136.9332154359888,2.0,0.8028073803408401,0.23690177431053883,27.645182585319844,0,0
3.630137360782759,4.258044050263032,8.551428551243111,522.0550435027864,1166.1069884462659,86.40563226366312,137.85579056384918,3.0,0.8525363563831564,0.3514285512431119,13.89301155373414,1,0
3.185996955997506,4.555457596218109,8.004317665062382,523.962613426323,1187.9535578674092,92.2574023055591,152.62451169889016,3.0,0.6993802242705772,0.1956823349376169,7.953557867409245,1,0
2.939432798554221,5.153568652197499,8.173833409857206,499.32087784691447,1173.5299784097772,91.30543018516369,132.68808428698017,3.0,0.5703684177624119,0.02616659014279321,6.470021590222814,1,0
2.8521347674901225,4.530793658561899,8.177518294971675,486.26700095083805,1193.0717816728575,83.19525873920747,132.49411130791998,1.0,0.6295000350481436,0.022481705028324583,13.071781672857469,0,1
3.22197364439994,4.406718745094672,8.089991294362882,512.9189361167968,1200.943655638879,92.69578378371968,153.5908830105159,2.0,0.7311502798437776,0.11000870563711729,20.94365563887891,0,0
3.809249630907863,4.629258725704511,8.09413666566592,500.73540207974054,1214.6025007722526,82.89611176238407,148.10531434182394,3.0,0.8228638440391518,0.1058633343340798,34.6025007722526,1,0
3.176992898797815,3.9973258651127717,8.318911026445866,558.4056208842742,1170.1135225823868,86.23729399488087,148.4545969228277,3.0,0.7947795614389839,0.1189110264458666,9.88647741761315,1,0
3.857987085400514,4.449044292696681,8.254449355514902,504.1777071588919,1198.3867127320423,82.43689890365368,138.75026994735308,3.0,0.867149623766712,0.05444935551490282,18.38671273204227,1,0
2.6803134546216705,4.848900290911591,8.275809006433068,522.4283280940863,1170.203086822186,87.80845655670701,139.34257734720686,2.0,0.5527672860365221,0.07580900643306876,9.796913177814076,0,0
2.6338517031798343,4.808630697427044,8.410847139626194,546.5137043973369,1132.2604308200775,86.13894222827734,146.09860043364134,3.0,0.5477342446034369,0.2108471396261944,47.739569179922455,1,0
2.913878516296013,4.680063889723283,8.12007455968301,513.8796437687778,1165.4841180061824,82.73204834462929,142.29300025721113,2.0,0.6226151147363259,0.07992544031698934,14.51588199381763,0,0
3.0330532745579664,4.341300475739062,8.094526530661627,500.4795287755819,1167.7666906134448,91.84520206124185,148.55166204822447,3.0,0.6986508514693329,0.10547346933837254,12.23330938655522,1,0
3.845484507623459,5.060580965748901,8.254381463663943,501.05458501004716,1194.3706621115466,80.83805960701667,137.50456112391493,1.0,0.75988992822971,0.05438146366394392,14.370662111546608,0,0
3.370877744748674,4.201922098820566,8.16798509543681,533.2293666835358,1173.6244565304698,89.53036523568748,139.14576136608756,1.0,0.8022228077223564,0.032014904563189006,6.375543469530157,0,0
3.4370107796804734,4.392576166146204,8.13489499685146,538.4524228820364,1153.2917957219856,88.85961103501694,148.64167510431778,3.0,0.7824590055801927,0.06510500314854006,26.708204278014364,1,0
3.396483066164799,4.62561137348771,8.061667108429791,504.703689945587,1177.0280309215045,88.34661348738382,137.14362958619023,1.0,0.7342776535222788,0.138332891570208,2.9719690784954764,0,0
2.9823543991543233,4.206209930915209,8.273760946113432,511.0178512402638,1209.5079579246528,85.29774092203624,141.66399833627588,1.0,0.7090360318264882,0.07376094611343298,29.50795792465283,0,0
2.728252351346953,4.198698652111828,8.39828214882397,511.2079703559043,1199.6023899093125,86.52643368158142,141.51672564197943,1.0,0.6497852255543354,0.19828214882397077,19.60238990931248,0,0
3.8705572108832813,5.092223606323508,8.285014057167649,515.1303387310973,1181.0374021555715,87.08716749963664,151.51074294564708,2.0,0.760091761350924,0.08501405716764943,1.037402155571499,0,0
3.7365903662123525,4.01524605870995,8.154155191782147,533.5196297740654,1174.6922138004895,87.20659082570094,130.40932448693792,1.0,0.9306005934994362,0.04584480821785242,5.307786199510474,0,0
3.312064463527843,4.255539555327196,8.314176105857745,554.120345918114,1193.6402665845208,81.5514448701853,137.61438008680776,1.0,0.7782948365744642,0.11417610585774618,13.64026658452076,0,0
