Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
743,4,2023,2,12,2,2359,1.0,0,0,0,c,a,1247.0,9,2013,113,0,38,2013,494,1
970,1,2023,6,40,21,450,1.0,0,0,1,c,a,646.0,8,2006,202,0,4,2013,500,1
409,2,2024,5,13,27,726,1.0,0,0,1,d,a,687.0,5,2017,84,0,25,2016,404,1
479,6,2024,9,40,20,2112,1.0,1,0,0,c,a,958.0,3,2007,210,0,36,2019,264,0
761,6,2023,7,19,27,3709,1.0,1,0,1,a,c,576.0,6,2005,217,0,39,2012,500,1
221,4,2023,1,29,5,1276,1.0,1,0,1,c,c,928.0,5,2011,140,1,25,2012,500,0
579,3,2024,1,16,2,3698,1.0,0,0,1,c,c,975.0,4,2018,69,0,35,2018,293,0
1063,3,2024,10,48,2,3914,1.0,0,0,0,a,a,696.0,10,2009,180,1,11,2020,245,1
523,2,2023,5,8,26,362,1.0,1,0,0,a,a,338.0,5,2010,156,1,14,2010,500,0
396,1,2024,2,11,1,2664,1.0,1,0,0,d,a,982.0,7,2015,103,1,36,2022,79,0
478,3,2024,10,20,12,958,1.0,0,0,1,a,a,792.0,12,2010,166,1,40,2011,500,1
984,6,2023,1,18,12,764,1.0,0,0,1,c,a,746.0,1,2005,216,1,5,2015,429,0
1047,2,2024,3,29,14,1958,1.0,0,0,1,a,a,959.0,3,2012,144,0,41,2017,352,0
129,2,2024,2,13,3,2669,1.0,0,0,0,a,c,897.0,3,2005,227,1,43,2015,438,0
705,6,2023,9,4,15,3422,1.0,1,0,1,c,c,482.0,5,2007,196,1,14,2012,500,0
878,7,2024,9,37,23,454,1.0,1,0,0,d,c,803.0,6,2010,171,0,25,2021,168,1
1107,6,2024,10,50,20,2364,1.0,0,0,0,c,a,711.0,10,2019,60,1,17,2010,500,0
122,5,2023,12,29,26,2413,1.0,0,0,1,c,a,1310.0,8,2012,136,1,42,2018,247,0
2,2,2024,3,41,28,3114,1.0,0,0,1,a,c,768.0,10,2018,65,0,38,2012,500,1
394,5,2023,6,43,3,336,1.0,0,0,0,a,a,1202.0,12,2021,18,0,23,2015,436,0
154,6,2024,7,8,16,3704,1.0,0,0,0,a,c,1335.0,4,2011,159,0,28,2013,500,1
126,1,2024,3,7,26,615,1.0,1,,1,a,a,906.0,1,2012,146,0,42,2023,17,0
977,4,2023,10,10,16,1620,1.0,0,0,1,a,c,319.0,2,2008,188,1,11,2021,103,0
154,5,2024,6,52,7,2029,1.0,1,0,1,a,a,1122.0,3,2006,219,0,4,2013,500,0
862,7,2023,11,13,27,3121,1.0,0,0,1,a,c,274.0,12,2011,143,0,46,2015,383,0
859,1,2023,10,51,10,1557,1.0,0,0,0,d,c,871.0,5,2014,113,1,15,2022,88,0
999,2,2024,6,2,19,2750,1.0,1,,1,b,c,1009.0,8,2011,154,0,46,2023,8,1
702,4,2023,5,24,13,2073,1.0,0,0,0,a,a,643.0,11,2001,258,1,34,2023,0,1
554,6,2024,7,48,5,3303,1.0,0,0,1,a,a,1258.0,8,2022,23,1,13,2011,500,1
199,5,2023,3,40,19,3520,1.0,0,0,1,c,a,1415.0,5,2021,22,1,5,2022,87,0
666,1,2023,3,18,27,3566,1.0,1,0,0,a,c,1065.0,6,2014,105,0,52,2014,434,0
460,6,2023,9,31,11,2120,1.0,0,0,1,a,a,189.0,4,2015,101,1,23,2015,424,1
164,7,2023,8,44,3,563,1.0,0,0,0,a,b,832.0,8,2020,36,1,34,2015,426,1
181,7,2023,12,23,12,3737,1.0,0,0,0,a,a,385.0,1,2021,35,1,36,2021,91,0
275,4,2024,12,12,28,3716,1.0,0,0,1,b,a,938.0,9,2012,147,1,22,2021,146,0
730,4,2024,5,33,9,1660,1.0,0,0,1,a,b,1029.0,10,2003,247,1,39,2011,500,0
376,7,2024,11,51,25,2533,1.0,0,0,0,a,a,948.0,5,2005,234,0,9,2020,250,1
699,1,2023,12,32,3,2155,1.0,1,0,0,a,a,248.0,8,2022,16,0,49,2022,35,0
907,4,2023,2,37,6,1246,1.0,1,0,0,b,c,583.0,8,2020,30,1,50,2018,247,1
771,1,2023,4,25,26,3648,1.0,1,0,0,a,a,731.0,9,2018,55,0,2,2014,491,1
89,7,2024,6,8,4,2866,1.0,0,0,0,a,a,789.0,3,2022,27,0,27,2018,293,0
909,5,2023,7,29,18,1144,1.0,0,0,0,c,a,913.0,11,2006,200,0,24,2021,109,0
26,5,2023,7,34,16,3270,1.0,0,0,0,c,c,790.0,4,2017,75,1,43,2022,43,1
832,2,2023,3,39,27,633,1.0,0,0,1,c,b,570.0,4,2005,215,1,43,2014,464,1
877,5,2023,9,46,27,2057,1.0,0,0,0,a,c,514.0,1,2001,272,1,24,2011,500,1
225,4,2024,11,17,5,1845,1.0,0,0,1,a,a,603.0,9,2011,158,1,37,2015,448,1
966,5,2023,3,30,14,2999,1.0,1,0,0,c,a,857.0,2,2006,205,0,4,2011,500,1
35,6,2024,1,52,18,3739,1.0,0,0,1,a,a,1283.0,6,2009,175,0,29,2015,491,1
348,3,2024,5,48,19,3426,1.0,0,0,0,a,b,796.0,10,2022,19,1,40,2020,216,1
887,6,2024,1,24,26,1843,1.0,1,0,0,a,c,418.0,8,2006,209,0,43,2018,293,1
70,4,2024,8,2,5,1726,1.0,0,c,0,a,c,1608.0,10,2018,70,1,9,2023,45,0
368,3,2023,10,36,24,1596,1.0,1,0,0,a,a,866.0,2,2001,272,1,31,2020,161,1
1096,7,2024,3,35,2,2647,1.0,1,0,1,c,a,1142.0,12,2014,111,1,14,2016,437,0
1005,2,2024,8,8,18,3594,1.0,0,0,0,a,b,716.0,6,2010,170,0,47,2021,117,0
20,1,2024,4,2,12,2158,1.0,1,0,0,d,a,851.0,10,2012,138,1,51,2013,500,1
829,5,2023,3,17,24,1001,1.0,0,0,1,a,a,642.0,8,2000,271,0,5,2019,220,1
290,1,2024,12,5,5,3761,1.0,0,0,1,a,c,1236.0,6,2020,54,1,48,2015,425,0
510,3,2024,7,31,19,558,1.0,0,0,0,c,a,753.0,2,2018,77,1,12,2010,500,0
354,3,2024,6,23,2,950,1.0,1,0,1,a,c,444.0,2,2009,184,1,18,2016,421,0
779,5,2023,8,40,18,2360,1.0,0,0,0,c,c,799.0,7,2019,49,1,25,2019,223,1
998,5,2023,2,11,1,2813,1.0,1,0,0,a,a,1177.0,11,2008,171,1,3,2014,476,1
89,5,2024,8,2,21,2826,1.0,1,0,0,c,c,460.0,3,2017,89,1,23,2021,135,1
129,2,2023,2,16,12,1415,1.0,0,0,0,c,a,923.0,3,2010,155,0,7,2013,500,0
7,6,2023,8,11,5,989,1.0,1,0,1,b,c,695.0,6,2011,146,0,39,2011,500,1
188,3,2023,9,17,11,1957,1.0,0,0,0,a,a,975.0,8,2012,133,0,13,2017,316,0
658,4,2024,2,37,5,2317,1.0,1,0,0,a,a,930.0,1,2002,265,1,13,2023,76,0
623,5,2024,1,31,20,1865,1.0,0,0,0,a,a,947.0,11,2011,146,0,44,2017,351,1
144,6,2023,7,27,13,2547,1.0,0,,1,a,c,333.0,5,2005,218,0,3,2018,284,0
531,3,2023,8,32,18,1291,1.0,0,0,1,c,a,775.0,3,2019,53,1,49,2012,500,1
404,7,2023,10,27,24,1056,1.0,1,0,1,a,a,1731.0,6,2016,88,0,46,2017,293,1
303,2,2024,5,35,18,1088,1.0,1,0,0,a,c,162.0,7,2017,82,0,29,2013,500,1
472,7,2023,10,21,27,1645,1.0,0,0,1,a,a,538.0,7,2020,39,0,21,2020,156,0
482,2,2024,1,25,18,669,1.0,0,0,1,c,b,1125.0,5,2001,272,1,31,2019,254,1
584,7,2024,10,20,10,2569,1.0,0,0,1,d,b,1038.0,10,2010,168,0,37,2019,243,1
729,4,2023,11,7,6,421,1.0,1,0,0,a,a,893.0,1,2017,82,1,7,2012,500,0
288,1,2024,1,34,5,950,1.0,0,0,0,c,a,184.0,9,2015,100,1,30,2022,108,0
3,1,2024,1,22,24,3622,1.0,0,0,1,b,a,1270.0,3,2001,274,0,6,2023,68,1
680,7,2024,6,43,26,789,1.0,1,,1,a,a,809.0,2,2004,244,0,45,2023,50,0
797,3,2023,4,27,1,451,1.0,0,0,0,b,c,930.0,3,2014,109,0,6,2021,125,0
61,2,2024,1,29,13,2879,1.0,0,0,0,a,c,534.0,6,2013,127,0,17,2010,500,1
57,5,2023,1,17,10,2971,1.0,0,0,0,c,b,1037.0,11,2002,242,0,12,2016,369,1
522,4,2023,11,22,20,2438,1.0,0,0,0,a,a,671.0,3,2021,32,0,41,2013,500,0
119,2,2024,3,50,5,3891,1.0,0,0,0,c,b,586.0,2,2004,241,1,22,2020,236,0
328,3,2024,4,5,24,2019,1.0,1,0,1,c,a,1107.0,1,2019,63,1,1,2010,500,1
192,1,2024,3,16,21,3211,1.0,1,,1,a,a,990.0,12,2019,51,0,12,2017,368,0
386,5,2023,8,49,25,2762,1.0,1,0,1,a,c,852.0,6,2021,26,1,33,2020,172,1
102,7,2023,5,9,14,1434,1.0,1,0,0,a,c,1046.0,9,2002,248,0,40,2022,21,0
442,1,2024,7,49,7,1404,1.0,1,0,0,a,a,1447.0,3,2003,256,1,42,2010,500,0
188,3,2023,7,6,6,1649,1.0,1,0,0,a,c,911.0,7,2010,156,0,35,2012,500,0
567,3,2024,3,37,11,3573,1.0,0,0,0,b,a,542.0,6,2019,57,1,34,2020,211,1
942,2,2023,10,6,6,3292,1.0,1,0,0,c,a,1021.0,1,2016,93,0,50,2021,60,1
798,7,2024,9,20,4,3082,1.0,0,0,0,b,c,875.0,4,2000,293,1,43,2012,500,1
389,1,2023,12,6,13,200,1.0,0,0,0,a,a,962.0,11,2016,85,1,41,2019,173,1
889,3,2023,4,14,23,1188,1.0,1,0,1,a,a,693.0,7,2011,141,0,27,2011,500,1
642,1,2023,11,5,7,2592,1.0,0,0,1,a,c,1244.0,1,2006,214,0,42,2010,500,0
394,7,2024,1,37,19,1058,1.0,0,0,1,c,a,1133.0,7,2010,162,1,11,2011,500,0
908,5,2024,9,18,8,1904,1.0,0,0,0,a,a,747.0,12,2005,225,1,34,2020,192,0
466,2,2024,3,30,22,1527,1.0,1,0,0,b,a,386.0,5,2009,178,1,11,2019,279,1
475,7,2023,2,14,25,2711,1.0,0,0,0,b,b,1029.0,3,2004,227,1,3,2018,271,1
998,2,2024,6,45,14,1171,1.0,0,0,1,b,b,875.0,4,2015,110,1,10,2022,139,0
473,3,2024,9,24,11,222,1.0,1,0,0,a,a,483.0,2,2022,31,0,36,2021,144,1
99,5,2023,9,46,3,929,1.0,1,c,1,c,c,762.0,3,2007,198,1,28,2012,500,0
725,6,2024,8,19,5,354,1.0,1,0,1,c,c,638.0,7,2014,121,1,39,2017,344,1
185,5,2023,8,2,14,2574,1.0,0,0,1,b,a,1024.0,6,2015,98,1,33,2022,21,1
870,7,2024,1,18,10,3512,1.0,1,0,1,a,a,469.0,2,2022,23,1,1,2015,485,0
1037,4,2024,8,11,9,3730,1.0,1,,0,a,a,1156.0,7,2017,85,0,6,2019,265,1
893,7,2024,8,30,26,3762,1.0,0,0,0,c,a,1218.0,1,2001,283,0,44,2021,142,1
139,5,2023,11,49,26,3881,1.0,1,0,1,a,b,614.0,9,2012,134,1,44,2018,265,1
1009,4,2024,6,32,10,1188,1.0,1,0,1,a,a,785.0,12,2013,126,0,9,2012,500,1
730,7,2023,6,52,22,3528,1.0,1,0,0,d,c,750.0,6,2005,216,1,6,2010,500,0
266,4,2024,8,45,14,2466,1.0,0,0,0,c,c,677.0,8,2010,168,0,36,2010,500,1
397,4,2023,2,20,14,1676,1.0,1,0,1,a,c,1228.0,5,2015,93,1,41,2023,0,0
559,6,2023,9,7,3,3819,1.0,1,0,1,c,a,767.0,7,2016,86,0,19,2012,500,1
513,4,2023,4,3,26,3061,1.0,1,0,1,a,a,758.0,3,2002,253,1,33,2017,282,1
735,3,2024,11,28,2,1231,1.0,0,0,0,c,a,714.0,1,2017,94,1,51,2012,500,1
817,7,2024,2,48,3,2408,1.0,1,0,1,a,a,397.0,8,2007,198,1,37,2019,271,0
1032,7,2024,10,10,12,1397,1.0,0,0,0,b,c,984.0,7,2004,243,0,38,2018,284,1
1057,4,2024,9,24,23,1906,1.0,1,0,0,b,b,1409.0,1,2003,260,0,35,2013,500,1
64,2,2023,7,51,1,3787,1.0,1,0,0,a,c,922.0,11,2001,260,0,41,2014,478,1
872,7,2024,3,6,1,3893,1.0,0,0,1,b,a,597.0,1,2009,182,0,27,2023,31,0
459,4,2024,5,41,27,2169,1.0,1,0,0,c,b,815.0,6,2004,239,0,16,2014,500,0
611,2,2024,10,16,18,1858,1.0,1,0,0,a,a,1018.0,8,2013,134,0,44,2021,128,1
14,4,2023,10,51,2,2163,1.0,1,0,1,a,c,1094.0,11,2009,167,1,23,2011,500,0
992,4,2023,6,35,3,1230,1.0,0,0,0,c,a,775.0,5,2013,121,1,50,2015,401,0
133,4,2023,3,7,14,2627,1.0,1,0,1,a,c,932.0,10,2004,221,0,30,2023,0,1
349,5,2023,12,51,4,1578,1.0,1,0,0,c,a,339.0,2,2002,262,0,28,2022,75,1
911,5,2024,3,37,10,1017,1.0,1,0,0,a,a,595.0,10,2003,245,0,23,2010,500,1
962,1,2023,8,35,10,1390,1.0,0,0,1,a,a,1059.0,11,2015,93,0,9,2019,234,0
427,4,2023,11,45,2,489,1.0,1,0,0,c,c,666.0,6,2010,161,1,49,2012,500,0
714,3,2023,1,23,14,3515,1.0,1,0,0,c,a,474.0,4,2012,129,0,13,2016,374,0
323,6,2023,10,6,14,2811,1.0,1,0,0,b,c,808.0,7,2012,135,1,34,2023,0,1
126,6,2023,6,32,15,2246,1.0,1,0,1,a,a,753.0,2,2006,208,1,12,2010,500,0
531,7,2023,12,29,7,1960,1.0,0,0,1,a,b,969.0,2,2010,166,0,40,2022,41,1
625,3,2023,1,2,21,3162,1.0,0,0,0,c,b,876.0,11,2007,182,1,21,2016,345,0
764,7,2024,10,24,19,2728,1.0,0,0,0,a,c,1144.0,4,2002,270,0,39,2017,349,1
691,4,2024,8,41,25,1573,1.0,1,0,1,c,a,385.0,5,2018,75,0,14,2022,131,1
687,3,2024,8,29,1,3761,1.0,0,0,1,c,a,1122.0,5,2004,243,0,50,2020,187,0
914,7,2024,4,50,25,2432,1.0,1,0,0,a,a,897.0,10,2004,234,1,46,2018,316,1
188,2,2023,12,20,22,601,1.0,0,0,0,a,c,1193.0,12,2012,132,0,5,2020,171,0
414,4,2023,4,40,19,3630,1.0,1,0,0,c,b,1102.0,4,2007,192,0,31,2016,373,1
7,1,2024,12,9,4,3398,1.0,0,0,1,b,a,954.0,7,2002,269,1,17,2018,304,0
60,3,2024,9,25,27,3908,1.0,1,0,1,c,a,1005.0,1,2020,56,0,34,2010,500,1
750,1,2024,8,42,18,302,1.0,1,0,1,b,c,1109.0,10,2011,154,1,8,2018,346,0
343,6,2024,5,10,15,2433,1.0,0,,0,a,c,552.0,6,2015,107,0,4,2011,500,1
514,1,2023,6,3,28,903,1.0,1,,0,d,c,881.0,3,2013,123,0,11,2016,356,0
396,5,2024,12,31,19,3395,1.0,0,0,0,d,a,602.0,1,2013,143,0,28,2012,500,0
109,5,2024,4,5,18,395,1.0,1,0,0,a,c,636.0,3,2013,133,0,18,2021,143,0
572,3,2024,4,1,5,1066,1.0,1,0,0,a,b,825.0,10,2017,78,0,15,2017,350,0
44,1,2024,1,12,15,612,1.0,0,0,1,a,a,527.0,5,2007,200,1,10,2010,500,0
1100,2,2023,2,1,28,2640,1.0,0,c,0,a,a,1063.0,4,2016,82,0,35,2020,122,1
608,5,2024,3,36,14,2299,1.0,1,0,1,a,a,774.0,7,2008,188,0,50,2014,500,0
904,7,2023,2,15,26,1181,1.0,1,0,0,a,c,1019.0,7,2007,187,0,6,2010,500,1
606,1,2023,2,22,16,690,1.0,0,0,1,a,a,853.0,1,2002,253,0,15,2015,423,0
498,6,2024,6,36,9,274,1.0,0,0,0,a,a,727.0,6,2014,120,0,18,2014,500,1
375,1,2024,12,19,13,3127,1.0,0,0,1,d,a,1297.0,1,2005,239,0,26,2014,500,1
226,4,2023,11,43,10,2634,1.0,0,0,1,a,c,816.0,3,2022,20,1,5,2014,500,0
898,1,2023,9,19,17,3663,1.0,1,0,1,c,a,1032.0,12,2020,33,1,44,2015,391,0
300,1,2024,4,9,18,545,1.0,1,0,0,a,c,593.0,12,2003,244,0,42,2021,123,0
239,2,2024,7,29,19,250,1.0,1,0,0,d,c,638.0,9,2009,178,0,7,2018,334,1
116,2,2024,5,41,16,1008,1.0,0,0,0,c,c,626.0,10,2010,163,0,45,2017,360,1
24,7,2023,7,49,3,2441,1.0,1,0,1,b,a,119.0,1,2000,282,1,8,2015,457,1
424,7,2023,5,25,3,2924,1.0,0,0,0,a,a,349.0,10,2010,151,0,32,2011,500,0
121,1,2024,4,12,28,3158,1.0,0,0,1,c,a,757.0,8,2003,248,1,11,2018,313,1
723,2,2023,12,21,7,3825,1.0,1,,0,a,c,919.0,2,2011,154,1,42,2013,499,1
54,5,2023,12,15,21,451,1.0,1,0,1,c,c,580.0,3,2008,189,1,4,2012,500,0
542,4,2024,5,49,22,811,1.0,1,0,0,c,c,721.0,2,2005,231,0,25,2014,500,1
174,1,2024,8,7,20,2196,1.0,1,0,0,c,a,937.0,3,2004,245,0,33,2012,500,0
128,3,2024,3,1,18,1195,1.0,1,0,0,d,a,352.0,2,2021,37,0,5,2013,500,1
920,4,2024,6,20,14,3773,1.0,0,0,1,c,a,738.0,2,2020,52,0,47,2017,337,1
523,4,2024,9,25,1,855,1.0,0,0,0,a,c,921.0,9,2009,180,1,1,2023,76,0
402,1,2024,2,38,8,750,1.0,0,0,1,d,c,1172.0,7,2013,127,0,35,2021,159,1
1033,1,2024,7,1,15,2952,1.0,0,0,1,a,a,204.0,8,2001,275,1,25,2020,184,1
230,1,2023,10,12,2,3606,1.0,0,0,1,c,a,804.0,9,2022,13,0,24,2019,196,0
49,6,2023,11,33,3,1026,1.0,0,0,1,a,a,662.0,6,2016,89,1,4,2012,500,0
1071,3,2024,3,11,16,2786,1.0,1,0,0,c,c,761.0,9,2010,162,0,49,2022,66,1
373,7,2024,9,20,21,3164,1.0,1,0,1,c,c,366.0,10,2011,155,0,40,2011,500,0
582,4,2023,1,2,5,3292,1.0,1,0,0,a,c,632.0,1,2021,24,1,35,2013,487,0
301,6,2024,4,22,9,2962,1.0,1,0,0,a,c,1430.0,9,2019,55,1,25,2022,101,1
826,1,2023,6,24,2,374,1.0,0,0,0,a,a,1175.0,11,2021,19,0,40,2014,452,1
1056,2,2023,8,11,26,1241,1.0,1,0,1,a,a,1275.0,7,2004,229,0,15,2019,204,0
439,1,2024,4,3,27,2181,1.0,0,0,1,c,a,965.0,7,2015,105,0,32,2020,179,0
102,5,2024,10,7,18,642,1.0,0,0,1,a,a,701.0,10,2007,204,1,10,2010,500,0
197,2,2024,2,49,27,271,1.0,0,0,0,a,a,418.0,6,2016,92,1,7,2021,198,1
623,2,2024,11,6,21,2918,1.0,0,,0,d,a,820.0,12,2022,23,1,11,2018,307,1
737,7,2024,4,24,16,2763,1.0,0,0,0,c,a,1041.0,9,2001,271,1,21,2018,315,1
343,6,2024,7,49,17,1403,1.0,0,,0,b,a,1791.0,3,2000,292,0,43,2010,500,1
899,1,2024,5,10,12,2029,1.0,0,0,0,b,c,785.0,6,2016,95,0,23,2012,500,0
714,2,2024,10,46,11,238,1.0,0,0,0,a,a,1255.0,9,2015,109,0,26,2015,488,1
258,6,2024,6,21,11,1101,1.0,1,0,0,b,b,527.0,12,2016,90,1,11,2023,62,1
482,6,2024,6,47,27,3318,1.0,0,0,1,a,c,905.0,7,2020,47,1,28,2019,279,1
687,2,2024,5,40,9,2109,1.0,1,0,0,a,a,584.0,7,2014,118,0,6,2023,86,1
13,3,2024,2,36,17,2800,1.0,1,0,0,a,b,928.0,2,2014,120,1,32,2014,500,1
549,4,2024,3,26,15,1501,1.0,0,0,0,a,c,1248.0,4,2020,47,0,17,2016,425,0
421,4,2024,10,30,6,3433,1.0,1,0,0,b,a,1287.0,8,2010,170,0,13,2015,485,1
696,2,2023,7,46,8,2852,1.0,1,0,0,c,a,1131.0,8,2015,95,0,28,2010,500,1
1078,7,2023,4,19,20,562,1.0,1,,1,c,a,428.0,6,2021,22,0,21,2018,258,0
9,6,2024,10,21,9,1002,1.0,0,,1,a,a,939.0,1,2000,297,1,30,2014,500,0
1026,6,2023,4,46,6,1458,1.0,1,0,1,a,c,1221.0,3,2012,133,0,5,2014,500,0
544,2,2023,2,26,22,1647,1.0,0,0,1,a,a,552.0,4,2012,130,0,50,2023,0,0
30,2,2024,4,29,6,3294,1.0,1,0,0,a,a,782.0,11,2006,209,1,35,2021,150,0
568,6,2023,2,13,23,3712,1.0,0,0,1,c,a,1128.0,5,2011,141,1,43,2014,438,1
820,6,2023,7,15,6,3306,1.0,1,0,0,a,c,50.0,4,2007,195,1,36,2016,343,0
427,2,2024,4,52,23,496,1.0,0,0,1,a,a,626.0,2,2020,50,1,21,2010,500,0
239,2,2023,3,5,1,501,1.0,0,0,0,a,a,1441.0,6,2016,81,0,16,2012,500,1
7,2,2024,5,45,3,2257,1.0,0,0,0,c,c,1578.0,10,2008,187,0,37,2023,60,1
1111,1,2023,2,30,19,1323,1.0,0,c,0,b,c,1258.0,4,2019,46,1,48,2010,500,0
497,1,2023,7,52,27,3349,1.0,0,0,0,a,a,96.0,5,2018,62,1,19,2018,293,0
784,6,2024,5,45,3,3559,1.0,1,0,0,c,c,1113.0,10,2001,271,0,30,2019,275,1
166,1,2024,12,52,2,2539,1.0,0,0,1,a,a,1145.0,7,2014,125,1,37,2021,171,0
291,7,2023,5,29,26,1879,1.0,1,0,0,a,a,734.0,6,2015,95,1,34,2019,203,0
702,4,2024,2,50,13,2259,1.0,0,0,1,b,a,1600.0,3,2017,83,0,43,2018,319,0
615,6,2024,6,35,21,2372,1.0,1,0,1,a,a,434.0,3,2016,99,1,11,2022,128,0
363,2,2023,9,26,1,2637,1.0,1,0,1,a,a,1156.0,9,2013,120,1,19,2017,319,0
706,2,2023,7,4,19,1412,1.0,0,0,0,a,a,605.0,2,2009,173,0,20,2012,500,1
357,1,2024,5,38,1,1617,1.0,1,0,0,a,c,1186.0,12,2011,149,1,34,2015,472,1
1108,3,2024,8,15,4,931,1.0,0,0,0,a,b,1219.0,2,2019,66,0,26,2010,500,1
919,5,2024,7,6,12,930,1.0,0,0,1,b,b,972.0,4,2014,123,1,29,2014,497,0
4,2,2023,12,37,19,635,1.0,0,0,0,a,a,207.0,6,2000,282,1,41,2020,152,0
485,6,2024,9,23,19,771,1.0,1,0,1,a,a,693.0,9,2014,120,0,20,2017,367,1
977,6,2024,8,40,19,2206,1.0,1,0,0,a,a,1179.0,12,2021,32,1,22,2015,486,0
190,5,2023,10,46,27,1711,1.0,0,0,0,c,a,614.0,8,2003,242,1,46,2022,52,0
686,2,2023,12,8,12,3881,1.0,1,0,0,c,a,488.0,1,2000,287,1,22,2012,500,0
145,6,2023,10,23,2,2885,1.0,1,0,1,a,a,931.0,6,2001,268,1,29,2017,306,0
639,3,2024,9,12,26,462,1.0,1,0,0,a,c,717.0,4,2009,185,0,31,2020,189,0
748,5,2023,10,14,6,3006,1.0,0,0,0,a,a,499.0,6,2004,232,1,31,2012,500,0
834,5,2024,11,7,9,2285,1.0,0,,1,a,a,562.0,1,2015,118,0,19,2010,500,0
521,1,2023,1,34,18,677,1.0,0,0,1,c,b,881.0,9,2000,268,0,20,2015,430,1
809,5,2024,5,28,6,3151,1.0,0,0,1,a,a,1015.0,6,2015,107,1,40,2021,144,0
1052,7,2024,6,37,27,1610,1.0,1,0,0,a,b,464.0,10,2022,20,1,10,2014,500,0
22,4,2024,12,1,21,1271,1.0,0,0,1,b,c,1026.0,7,2006,221,0,24,2022,81,1
675,7,2024,7,13,24,732,1.0,1,0,0,a,c,642.0,8,2001,275,0,43,2019,230,0
3,6,2023,9,18,21,1866,1.0,0,0,1,a,c,1193.0,12,2019,45,0,49,2017,281,0
752,6,2024,7,19,6,3176,1.0,1,0,0,c,c,1093.0,6,2018,73,1,26,2013,500,1
814,3,2024,10,30,22,1709,1.0,0,0,1,a,a,904.0,10,2017,84,0,20,2020,218,0
827,2,2024,6,21,10,1966,1.0,0,0,0,a,a,862.0,11,2006,211,1,24,2010,500,0
336,1,2023,6,39,12,1317,1.0,0,0,1,c,c,1416.0,10,2012,128,0,50,2013,500,0
470,4,2023,9,42,15,2708,1.0,0,0,0,a,a,930.0,10,2015,95,0,30,2016,376,0
916,4,2023,9,5,24,2907,1.0,0,0,1,a,a,1028.0,2,2014,115,1,35,2014,438,1
284,5,2024,11,13,9,3986,1.0,0,0,0,a,a,1518.0,1,2005,238,0,45,2016,384,1
771,6,2023,4,45,3,2145,1.0,0,0,0,d,a,942.0,8,2001,260,1,17,2014,496,1
680,7,2024,1,46,1,1673,1.0,1,0,0,a,a,961.0,2,2019,59,1,29,2013,500,0
956,3,2023,12,5,26,1288,1.0,0,0,1,b,a,697.0,9,2007,195,0,13,2016,356,1
962,1,2023,7,10,7,2623,1.0,0,0,0,b,c,320.0,10,2008,177,0,8,2018,262,1
