Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
1074,2,2023,6,26,15,3447,1.0,0,0,1,a,c,163.0,9,2019,45,1,28,2015,414,1
313,3,2023,3,30,22,2746,1.0,0,0,1,c,a,412.0,2,2014,109,0,10,2014,488,1
876,3,2024,2,34,26,773,1.0,1,0,0,a,c,162.0,4,2007,202,1,7,2014,500,0
622,5,2023,9,14,12,605,1.0,1,0,1,a,c,463.0,5,2001,268,1,16,2023,0,1
374,5,2023,10,17,11,1775,1.0,1,a,0,c,b,293.0,7,2013,123,0,3,2010,500,1
282,7,2023,2,49,6,3763,1.0,0,0,0,c,c,485.0,7,2015,91,0,33,2017,328,1
1018,2,2023,3,5,9,3820,1.0,0,0,1,b,a,550.0,7,2002,248,0,26,2015,395,0
874,2,2024,10,16,16,754,1.0,0,0,0,a,c,442.0,9,2021,37,0,31,2011,500,0
976,1,2024,2,16,3,684,1.0,0,0,1,a,a,201.0,12,2018,62,0,16,2013,500,0
855,1,2023,9,13,25,1881,1.0,0,0,0,a,a,717.0,1,2003,248,1,32,2012,500,1
303,1,2023,12,43,6,800,1.0,0,0,1,c,c,270.0,7,2015,101,1,26,2017,329,1
995,3,2024,12,47,17,386,1.0,0,a,1,a,c,72.0,12,2019,60,0,50,2012,500,1
1042,7,2023,8,45,14,550,1.0,0,0,1,c,c,162.0,1,2013,127,0,9,2019,244,1
864,1,2024,12,11,5,1754,1.0,0,0,0,c,a,406.0,10,2002,266,1,24,2012,500,1
542,1,2024,8,4,9,2181,1.0,0,0,0,c,c,589.0,9,2001,275,0,51,2010,500,0
577,3,2023,11,46,15,1599,1.0,1,a,0,c,c,490.0,11,2004,228,0,50,2020,152,1
1041,5,2024,9,11,17,3989,1.0,0,0,0,a,a,491.0,5,2001,280,0,1,2019,270,0
377,5,2023,5,42,5,3213,1.0,0,0,0,a,a,179.0,8,2013,117,1,18,2013,500,1
613,1,2024,5,4,9,3574,1.0,0,0,1,a,a,616.0,7,2001,274,1,8,2010,500,1
1015,1,2023,9,32,14,3012,1.0,0,a,0,a,c,292.0,5,2000,280,1,36,2015,412,0
108,6,2024,11,26,7,1053,1.0,0,0,1,a,c,127.0,9,2005,230,1,37,2019,249,1
637,6,2023,5,46,4,3728,1.0,0,0,1,c,a,50.0,7,2017,70,0,30,2010,500,1
156,5,2023,6,10,19,3267,1.0,0,0,0,a,b,472.0,12,2009,162,1,49,2012,500,0
949,2,2024,3,5,6,3891,1.0,0,0,0,a,a,114.0,10,2001,269,0,2,2018,315,1
556,7,2024,7,41,21,304,1.0,0,b,1,d,a,50.0,10,2010,165,0,3,2014,500,1
623,6,2023,3,20,4,2759,1.0,0,0,1,a,a,50.0,8,2010,151,0,49,2022,23,1
28,7,2024,5,43,26,2483,1.0,0,c,0,b,a,558.0,4,2003,253,0,2,2011,500,0
35,5,2024,2,15,15,270,1.0,0,0,0,a,a,341.0,8,2019,54,1,51,2020,172,0
857,7,2024,12,26,16,3516,1.0,0,0,1,c,a,444.0,3,2010,177,0,30,2017,360,0
1071,1,2024,6,29,12,764,1.0,0,0,0,d,b,225.0,3,2001,279,1,33,2013,500,0
344,1,2023,6,25,27,1545,1.0,1,0,0,d,a,302.0,12,2011,138,1,23,2021,106,1
672,7,2023,5,33,3,655,1.0,1,0,0,a,a,277.0,4,2016,85,0,33,2013,500,1
35,5,2024,1,28,7,1672,1.0,0,0,1,d,c,50.0,3,2002,262,1,11,2017,381,1
126,5,2024,7,23,21,1815,1.0,1,0,1,c,a,535.0,7,2019,60,1,6,2016,433,0
724,6,2023,11,13,15,2680,1.0,0,0,1,a,a,50.0,2,2002,261,0,7,2022,58,0
269,7,2024,6,9,16,2916,1.0,0,0,0,b,a,127.0,11,2002,259,1,9,2011,500,0
676,1,2023,5,37,13,3520,1.0,0,0,1,a,c,401.0,11,2017,66,1,45,2010,500,1
802,2,2024,7,48,15,987,1.0,1,0,0,c,a,601.0,8,2006,215,0,24,2018,336,1
142,2,2024,8,36,20,2261,1.0,0,0,1,a,c,104.0,6,2022,26,1,7,2015,497,0
759,2,2024,8,8,15,2531,1.0,0,0,1,a,c,518.0,6,2009,182,1,14,2023,46,1
203,3,2023,4,8,7,3769,1.0,1,0,0,c,a,389.0,1,2004,231,1,37,2015,387,1
483,4,2023,3,22,24,2181,1.0,0,0,0,c,a,224.0,5,2016,82,0,19,2016,367,1
829,6,2023,1,16,4,2428,1.0,0,0,0,c,a,265.0,8,2010,149,1,44,2014,440,1
521,2,2024,1,12,26,480,1.0,0,0,1,b,a,261.0,8,2019,53,1,2,2017,374,1
169,6,2023,2,25,13,1507,1.0,0,0,1,a,a,359.0,5,2004,225,0,2,2015,439,1
829,5,2024,11,26,14,1063,1.0,1,0,1,c,a,635.0,9,2020,50,0,41,2010,500,0
8,6,2023,4,48,20,3406,1.0,0,0,1,a,c,378.0,6,2001,262,1,39,2018,269,0
1098,6,2023,10,41,24,538,1.0,0,0,1,c,a,208.0,6,2021,28,0,5,2016,400,0
1115,2,2024,10,9,21,3299,1.0,1,0,0,a,c,155.0,8,2004,242,0,36,2012,500,0
965,6,2024,11,31,5,3791,1.0,0,0,1,a,a,332.0,12,2005,227,1,11,2016,436,1
324,6,2023,12,4,19,2652,1.0,1,0,0,a,a,148.0,12,2008,180,1,29,2012,500,0
46,4,2024,6,52,22,881,1.0,1,0,1,c,a,50.0,8,2012,142,0,39,2011,500,0
994,1,2023,2,7,19,721,1.0,1,0,0,c,c,634.0,2,2012,132,0,5,2011,500,0
786,7,2024,11,50,11,1684,1.0,1,0,1,a,c,252.0,4,2022,31,0,52,2021,154,1
462,7,2024,8,13,5,209,1.0,1,0,1,a,b,236.0,3,2012,149,0,48,2014,485,0
259,3,2023,6,52,3,3552,1.0,0,0,1,c,a,695.0,11,2022,7,0,16,2016,400,1
1074,4,2024,12,32,23,397,1.0,0,0,1,a,a,136.0,11,2010,169,1,48,2019,244,0
445,3,2024,6,29,25,3106,1.0,1,0,0,d,c,418.0,4,2002,266,0,28,2018,313,0
480,6,2024,4,2,16,1157,1.0,1,0,1,c,a,289.0,2,2008,194,1,18,2017,348,1
887,3,2024,5,38,25,1362,1.0,1,0,0,a,c,393.0,5,2020,48,1,46,2014,500,1
836,7,2023,12,2,2,1104,1.0,1,0,1,c,c,111.0,12,2008,180,0,18,2014,452,1
446,1,2023,6,28,26,1555,1.0,1,0,0,a,c,561.0,1,2013,125,1,23,2016,369,0
1077,3,2023,6,47,8,2546,1.0,1,0,0,a,a,823.0,4,2000,278,1,29,2023,18,0
520,4,2023,9,40,11,3779,1.0,1,0,1,a,a,50.0,2,2009,175,1,12,2015,444,0
315,3,2023,5,7,8,1838,1.0,1,0,0,c,a,518.0,8,2005,213,1,46,2018,221,1
218,4,2023,2,9,11,2197,1.0,0,0,0,a,c,326.0,11,2018,51,1,46,2014,431,1
34,3,2024,10,18,4,298,1.0,1,0,1,a,a,400.0,3,2004,247,0,49,2013,500,0
89,3,2023,9,38,14,1545,1.0,0,0,1,c,a,429.0,5,2002,256,0,46,2018,252,1
501,1,2024,2,19,4,3489,1.0,1,0,1,a,c,50.0,4,2013,130,1,13,2010,500,1
1093,3,2023,3,32,5,258,1.0,0,0,1,a,c,53.0,2,2006,205,0,31,2014,469,0
849,5,2024,6,42,25,2456,1.0,1,0,0,d,a,217.0,7,2010,167,0,29,2013,500,0
202,7,2023,4,37,4,959,1.0,1,0,0,c,b,657.0,2,2012,134,1,42,2011,500,0
629,7,2024,3,48,13,1690,1.0,1,0,0,c,c,199.0,12,2005,219,1,19,2016,445,0
445,6,2023,12,46,15,2040,1.0,0,0,1,a,a,430.0,4,2002,260,1,28,2012,500,0
932,7,2023,6,41,12,1668,1.0,0,0,1,c,a,307.0,5,2003,241,1,12,2012,500,0
284,3,2024,1,13,14,2105,1.0,0,0,0,a,c,310.0,8,2021,29,1,28,2018,297,1
298,7,2023,7,27,23,601,1.0,0,0,0,a,c,336.0,11,2015,92,1,1,2014,494,0
769,7,2023,4,42,10,1966,1.0,0,0,1,a,c,50.0,2,2011,146,1,1,2019,249,1
76,2,2023,8,29,11,2142,1.0,0,0,1,c,a,244.0,3,2020,41,1,16,2023,13,0
314,6,2023,2,44,6,1567,1.0,0,0,1,b,c,167.0,12,2004,218,0,37,2016,371,0
247,1,2023,2,23,9,3964,1.0,1,0,0,a,a,273.0,1,2005,217,1,18,2023,5,0
476,3,2023,2,49,25,3185,1.0,0,0,0,d,a,86.0,3,2002,251,1,36,2014,481,1
256,2,2023,10,51,6,2181,1.0,0,a,1,a,a,835.0,11,2014,107,1,35,2017,328,1
928,6,2023,11,17,6,580,1.0,0,a,1,a,a,50.0,11,2021,24,0,16,2016,365,0
374,5,2024,12,50,3,256,1.0,0,0,1,a,a,50.0,9,2003,255,0,34,2021,172,0
398,3,2024,3,22,28,2406,1.0,1,0,1,a,c,418.0,8,2022,19,1,22,2014,500,1
348,6,2024,11,40,6,2554,1.0,0,0,0,a,a,537.0,2,2005,237,0,51,2013,500,0
474,1,2023,2,34,6,376,1.0,0,0,1,a,c,772.0,2,2020,36,0,1,2016,397,1
262,6,2024,7,46,23,228,1.0,0,0,0,a,a,212.0,1,2004,246,0,35,2020,219,1
818,7,2024,4,47,25,3503,1.0,1,0,1,c,a,291.0,3,2001,277,1,44,2022,107,1
136,1,2024,9,29,16,3665,1.0,0,0,1,a,a,440.0,10,2012,143,0,8,2022,125,0
97,6,2024,4,7,9,292,1.0,0,0,0,d,a,710.0,5,2019,59,0,51,2010,500,1
582,5,2023,11,30,17,2160,1.0,1,0,1,d,a,50.0,3,2000,284,0,31,2021,103,1
542,2,2024,7,33,23,2316,1.0,0,0,1,c,c,348.0,3,2018,76,1,30,2013,500,1
794,2,2023,2,39,11,2823,1.0,0,0,0,b,a,482.0,6,2010,152,1,9,2018,290,1
107,2,2023,6,37,23,1463,1.0,1,0,0,b,a,190.0,6,2017,72,0,32,2020,161,1
1013,2,2023,9,19,14,3523,1.0,0,0,0,c,a,420.0,11,2020,34,0,9,2021,114,1
652,3,2023,7,44,20,2760,1.0,0,0,0,a,b,106.0,11,2000,272,0,21,2013,500,0
308,6,2024,7,35,19,3183,1.0,1,0,1,a,c,656.0,7,2003,252,0,49,2010,500,1
853,2,2024,6,39,13,2090,1.0,0,0,0,a,a,50.0,12,2004,234,1,13,2022,130,0
737,7,2024,9,22,12,2270,1.0,0,0,0,c,a,212.0,11,2013,130,1,10,2015,480,1
1015,4,2024,10,18,23,3746,1.0,0,0,0,a,c,461.0,2,2013,140,1,1,2020,225,1
589,5,2023,3,48,10,1733,1.0,0,0,0,d,a,204.0,1,2000,278,0,25,2020,179,1
771,7,2024,11,36,19,1734,1.0,1,0,1,b,a,546.0,2,2005,237,0,39,2019,257,1
986,1,2023,4,19,8,3711,1.0,0,0,0,d,a,311.0,6,2012,130,0,48,2015,387,0
921,3,2023,2,20,19,1563,1.0,1,0,0,c,a,380.0,6,2009,164,1,6,2011,500,0
775,3,2023,12,34,6,287,1.0,0,0,1,a,c,459.0,3,2018,69,1,32,2012,500,0
424,6,2024,1,25,15,2430,1.0,0,0,0,a,a,274.0,9,2016,88,0,9,2018,328,0
204,7,2023,2,2,16,1743,1.0,0,0,0,a,a,50.0,5,2004,225,0,24,2020,134,1
36,7,2024,8,5,5,304,1.0,1,0,1,a,c,816.0,2,2001,282,1,14,2016,407,0
297,5,2023,12,31,3,2097,1.0,0,0,0,b,c,700.0,10,2008,182,0,18,2018,273,1
525,2,2023,5,9,7,2278,1.0,0,0,0,a,a,507.0,9,2013,116,0,28,2016,345,1
697,6,2024,9,41,5,3510,1.0,1,0,0,a,c,181.0,11,2009,178,1,7,2017,398,0
214,5,2024,10,18,9,1493,1.0,1,0,1,a,b,424.0,12,2005,226,1,46,2023,24,0
838,4,2024,4,44,17,828,1.0,1,0,1,a,a,50.0,2,2019,62,0,45,2014,500,1
968,4,2023,12,41,10,1728,1.0,1,0,0,a,a,50.0,3,2010,165,1,14,2022,79,1
88,4,2023,9,46,23,2857,1.0,1,0,0,d,a,1013.0,5,2000,280,0,42,2011,500,0
958,7,2023,10,33,14,2183,1.0,1,0,1,a,c,50.0,11,2000,275,0,34,2010,500,0
721,4,2023,11,27,8,2739,1.0,0,0,0,a,c,199.0,6,2007,197,1,48,2022,31,1
80,7,2024,1,36,1,556,1.0,0,0,0,a,a,333.0,11,2010,158,1,40,2017,360,1
191,6,2024,3,31,1,3846,1.0,0,0,1,c,c,393.0,3,2002,264,0,41,2012,500,0
834,2,2023,1,48,27,1340,1.0,0,0,1,b,a,290.0,4,2014,105,0,27,2010,500,1
1052,7,2024,9,17,19,3500,1.0,0,0,0,a,c,179.0,3,2015,114,1,26,2018,303,1
826,3,2023,8,6,24,2397,1.0,0,b,0,a,a,260.0,5,2006,207,1,12,2015,410,0
1075,4,2023,12,50,2,2040,1.0,1,0,1,b,c,631.0,10,2011,146,0,11,2014,500,0
406,7,2023,7,44,7,3903,1.0,0,0,1,a,c,482.0,4,2018,63,0,28,2023,16,0
959,7,2024,4,33,10,549,1.0,0,0,1,b,a,495.0,11,2012,137,0,46,2013,500,0
960,2,2024,9,8,3,3979,1.0,1,0,0,a,a,50.0,3,2003,258,0,27,2022,85,1
960,6,2024,11,14,13,3392,1.0,1,0,1,a,b,448.0,1,2004,250,1,11,2016,419,0
17,4,2023,2,17,26,1527,1.0,0,0,0,c,a,328.0,7,2011,139,1,31,2012,500,1
1072,6,2024,2,47,22,1140,1.0,0,c,0,b,a,99.0,12,2008,182,1,25,2020,230,0
583,7,2023,3,19,8,1600,1.0,0,0,1,a,a,842.0,4,2019,47,1,13,2021,110,0
319,7,2024,9,34,22,3066,1.0,1,0,0,a,a,50.0,10,2020,47,0,35,2013,500,1
840,1,2024,5,49,7,605,1.0,0,0,1,b,c,280.0,12,2019,53,1,18,2018,343,0
583,1,2023,1,36,12,2335,1.0,0,0,1,a,a,645.0,4,2014,105,1,45,2011,500,1
423,5,2023,12,30,22,578,1.0,0,0,0,a,c,337.0,2,2013,130,1,43,2019,195,0
150,1,2023,7,7,25,382,1.0,0,0,0,b,a,50.0,8,2019,47,1,44,2016,327,1
898,5,2023,3,14,21,2019,1.0,0,0,0,b,a,722.0,9,2011,138,1,49,2021,69,0
509,1,2023,1,2,11,210,1.0,0,0,0,a,c,50.0,6,2014,103,1,19,2017,295,1
683,5,2023,7,9,8,2906,1.0,1,0,0,c,a,50.0,8,2005,215,1,39,2013,490,1
117,4,2023,12,31,14,683,1.0,0,0,1,c,a,580.0,3,2013,129,0,7,2019,232,0
303,7,2023,4,36,23,3501,1.0,0,0,1,b,c,50.0,4,2007,192,1,38,2015,414,0
772,7,2024,11,9,12,1237,1.0,0,a,1,b,a,213.0,2,2020,57,1,26,2016,399,0
328,3,2024,3,18,13,3524,1.0,0,0,0,a,c,50.0,7,2012,140,0,19,2018,311,1
85,1,2024,11,36,18,1242,1.0,0,0,0,a,a,312.0,8,2011,159,0,46,2015,458,0
321,5,2024,9,4,17,1810,1.0,1,0,0,c,a,649.0,11,2016,94,0,19,2013,500,0
959,4,2023,12,32,12,1041,1.0,1,0,1,c,c,50.0,1,2016,95,1,16,2012,500,0
1069,3,2023,7,25,7,2948,1.0,0,0,0,c,a,363.0,10,2021,21,1,34,2023,0,0
950,5,2023,9,17,27,3505,1.0,1,0,1,c,c,50.0,10,2002,251,0,28,2014,457,0
418,5,2024,3,25,28,3868,1.0,0,0,1,c,a,920.0,10,2020,41,1,41,2021,140,0
1077,5,2024,4,23,24,2228,1.0,1,0,0,a,a,50.0,8,2004,236,1,9,2013,500,0
937,7,2024,12,46,6,888,1.0,1,0,0,a,a,459.0,9,2022,27,0,52,2020,202,1
31,3,2023,12,44,11,643,1.0,1,0,0,d,a,378.0,8,2010,160,0,39,2011,500,1
398,4,2023,8,49,11,1060,1.0,0,0,0,c,a,331.0,3,2022,17,0,18,2013,500,0
913,2,2023,5,36,1,595,1.0,1,0,1,a,a,158.0,7,2007,190,0,32,2023,4,0
202,5,2023,6,25,15,1649,1.0,0,0,0,a,a,50.0,4,2004,230,0,1,2022,76,1
327,1,2023,11,17,16,2446,1.0,0,0,1,c,b,732.0,8,2005,219,0,39,2012,500,0
1080,5,2024,10,31,21,3079,1.0,1,0,1,c,a,50.0,10,2002,264,0,3,2016,444,1
219,2,2024,10,27,7,2758,1.0,1,0,0,a,a,255.0,12,2007,202,1,16,2018,323,1
820,1,2023,7,45,13,1455,1.0,1,0,1,b,a,186.0,9,2014,106,1,42,2022,55,0
837,1,2024,8,24,9,2911,1.0,0,c,1,b,a,585.0,7,2015,109,0,36,2015,456,1
297,5,2023,10,36,5,324,1.0,0,0,1,a,c,972.0,3,2021,31,1,28,2022,60,1
134,4,2023,9,3,13,2683,1.0,1,0,0,a,a,86.0,4,2014,113,1,9,2017,306,0
116,5,2024,11,23,6,3714,1.0,0,0,0,a,a,332.0,2,2020,57,1,40,2014,500,0
977,5,2024,1,19,23,2608,1.0,1,0,0,a,a,613.0,9,2002,256,0,22,2018,309,0
268,2,2024,2,34,14,3357,1.0,0,0,1,a,a,689.0,6,2010,164,0,34,2011,500,0
976,5,2023,7,7,21,3171,1.0,0,c,1,b,a,243.0,5,2022,14,0,44,2017,275,0
563,4,2023,8,8,6,584,1.0,1,0,1,b,a,255.0,7,2008,181,0,52,2011,500,1
620,6,2024,2,9,16,497,1.0,0,0,0,a,c,675.0,11,2016,87,0,27,2014,500,1
739,4,2023,4,30,9,3045,1.0,1,0,0,d,a,50.0,5,2019,47,1,32,2019,206,0
472,1,2024,12,18,21,2673,1.0,0,0,0,a,b,563.0,6,2005,234,1,47,2014,491,1
1061,2,2023,11,5,26,333,1.0,0,0,1,a,c,50.0,5,2010,162,0,24,2023,0,0
992,4,2023,3,52,9,895,1.0,0,a,0,a,a,335.0,4,2002,251,1,43,2012,500,0
740,1,2024,1,33,14,1031,1.0,0,0,1,b,a,309.0,6,2004,235,0,39,2022,98,0
795,2,2023,11,31,14,944,1.0,0,0,1,d,c,108.0,1,2020,46,1,28,2015,419,1
799,7,2024,8,34,7,238,1.0,0,0,1,d,a,383.0,2,2001,282,0,51,2019,243,1
36,5,2023,10,17,2,3143,1.0,1,0,0,c,a,183.0,5,2008,185,1,18,2015,415,0
306,6,2024,1,2,22,1621,1.0,0,0,1,c,a,594.0,10,2014,111,0,50,2016,368,1
460,6,2024,9,9,2,3989,1.0,1,0,0,a,c,60.0,7,2005,230,0,39,2023,22,1
155,6,2024,4,43,1,1386,1.0,0,0,1,a,c,50.0,6,2003,250,1,30,2012,500,1
480,5,2024,7,20,5,1415,1.0,1,0,0,a,c,323.0,1,2006,222,0,40,2011,500,1
727,4,2023,10,51,13,2567,1.0,0,0,0,a,a,268.0,1,2022,21,1,15,2017,348,0
955,3,2024,6,15,22,2162,1.0,0,0,1,b,a,743.0,12,2006,210,0,27,2018,300,0
836,5,2024,10,25,26,798,1.0,1,0,1,a,a,282.0,7,2002,267,1,38,2022,91,1
985,3,2024,10,46,26,2865,1.0,0,0,0,a,c,290.0,8,2017,86,0,8,2023,90,1
750,5,2023,3,38,27,1560,1.0,0,0,0,c,c,50.0,5,2010,154,0,52,2018,246,0
607,4,2024,5,28,18,3803,1.0,1,0,1,d,a,348.0,10,2014,115,0,17,2022,115,1
674,3,2023,11,31,14,231,1.0,0,0,1,a,c,50.0,10,2018,61,1,39,2011,500,0
126,7,2024,10,49,2,2655,1.0,0,0,0,a,a,234.0,1,2007,213,0,25,2019,284,1
901,7,2024,7,26,13,609,1.0,0,0,0,c,a,50.0,7,2001,276,1,46,2017,344,0
680,5,2024,3,17,18,2882,1.0,1,0,1,a,a,444.0,5,2007,202,1,50,2015,435,1
