Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
1051,7,2023,7,1,10,3464,1.0,1,0,0,a,a,550.0,8,2022,11,0,31,2013,490,0
764,7,2023,8,34,6,561,1.0,0,0,1,b,a,1112.0,6,2019,50,0,42,2016,356,1
659,5,2024,7,25,25,3714,1.0,0,0,1,a,a,50.0,11,2013,128,0,18,2023,59,1
766,1,2024,2,20,12,1569,,1,0,1,d,a,504.0,2,2001,276,0,29,2023,43,1
155,2,2023,8,26,2,3026,,0,0,1,c,a,1419.0,6,2010,158,0,41,2015,401,1
284,3,2023,5,42,25,2338,1.0,0,0,0,a,a,983.0,12,2021,17,1,38,2020,160,1
374,1,2023,7,48,8,1103,1.0,0,0,1,a,a,516.0,3,2011,148,1,50,2018,258,1
217,1,2023,1,10,5,3220,1.0,0,0,0,a,a,489.0,11,2017,62,1,48,2021,66,1
746,2,2023,7,17,19,3005,1.0,0,0,0,a,a,662.0,6,2018,61,1,49,2017,280,0
462,2,2024,11,26,22,1791,1.0,1,0,0,a,c,770.0,10,2005,229,0,46,2020,188,1
1057,4,2024,9,29,7,651,,1,0,0,b,c,745.0,7,2011,158,0,8,2017,385,0
798,5,2024,4,29,6,2604,1.0,1,0,0,a,c,1176.0,5,2005,227,1,2,2020,235,1
413,1,2023,10,16,4,902,1.0,0,0,1,c,b,1447.0,10,2011,144,1,48,2021,72,1
978,3,2023,5,8,19,3108,1.0,1,0,1,a,a,774.0,6,2000,275,0,35,2021,77,0
216,2,2023,7,49,18,3549,1.0,0,0,0,c,c,909.0,7,2001,264,1,43,2016,370,0
328,2,2023,2,40,26,919,1.0,0,0,0,c,c,717.0,12,2021,14,1,52,2017,300,0
807,7,2023,5,41,11,3964,1.0,0,0,1,a,c,523.0,10,2017,67,0,17,2010,500,0
103,7,2023,12,17,11,620,,0,0,0,d,a,1028.0,4,2009,176,1,38,2011,500,1
21,7,2023,10,33,15,273,1.0,0,0,0,b,a,840.0,5,2011,149,0,52,2023,0,1
389,3,2023,4,50,23,1763,1.0,0,0,1,c,a,1189.0,11,2006,197,1,42,2016,372,1
967,3,2024,8,29,16,737,,0,0,0,b,a,605.0,10,2000,286,1,52,2011,500,0
909,2,2023,1,8,4,3532,,1,0,0,c,c,809.0,5,2020,32,0,7,2019,209,0
1067,7,2024,12,16,8,1541,1.0,0,0,1,a,c,379.0,3,2005,237,1,42,2013,500,1
599,2,2024,1,31,4,1033,1.0,0,0,0,b,c,817.0,7,2009,174,1,45,2020,194,0
527,2,2023,4,38,21,791,1.0,1,0,1,a,c,911.0,8,2005,212,0,25,2023,13,1
106,1,2024,7,1,9,507,,0,0,1,a,a,626.0,4,2010,171,1,14,2014,500,0
531,3,2023,12,28,23,1760,1.0,0,0,0,b,a,846.0,1,2004,239,0,11,2015,433,1
394,5,2024,1,36,22,831,1.0,1,0,1,c,a,908.0,5,2004,236,1,21,2023,67,0
551,4,2023,4,8,19,1392,,1,0,1,d,c,276.0,7,2018,57,1,23,2014,453,1
537,6,2023,11,3,12,2125,1.0,1,0,0,d,a,432.0,12,2019,47,1,33,2022,22,0
912,7,2024,3,41,28,3735,,0,0,0,a,a,781.0,1,2002,266,0,11,2010,500,1
1073,5,2024,5,49,7,1241,1.0,0,0,1,a,b,655.0,9,2004,236,0,13,2016,452,0
614,2,2023,7,24,11,3664,,0,0,1,a,a,1129.0,9,2017,70,1,15,2017,321,0
1028,6,2023,3,7,23,2899,1.0,0,0,1,a,a,945.0,2,2011,145,0,31,2010,500,1
1072,1,2024,4,35,5,1879,1.0,0,0,0,b,a,869.0,2,2014,122,0,20,2018,327,0
475,6,2023,12,32,22,1569,1.0,1,0,0,b,a,1012.0,2,2020,46,0,51,2022,33,1
359,1,2023,5,4,3,1295,,1,a,0,c,a,1025.0,10,2018,55,0,42,2018,222,0
1093,3,2023,5,11,21,2176,,1,a,1,a,a,618.0,10,2016,79,1,28,2017,295,0
731,1,2023,4,52,27,2617,1.0,1,0,0,a,a,991.0,5,2000,275,1,7,2020,201,0
237,3,2024,6,30,27,2550,,0,0,0,b,c,1339.0,11,2017,79,0,21,2020,217,1
874,2,2024,1,37,22,605,1.0,0,0,1,a,a,1051.0,11,2022,14,1,19,2019,278,1
952,3,2024,3,5,24,3473,1.0,0,0,1,a,c,719.0,11,2012,136,1,49,2021,112,1
548,4,2024,11,43,27,2631,1.0,0,0,0,c,a,237.0,12,2013,131,1,48,2013,500,0
1012,1,2023,8,41,8,3107,,1,0,0,a,c,400.0,5,2009,171,1,37,2020,160,0
937,1,2024,12,47,11,1180,,0,0,0,a,a,865.0,10,2011,158,1,3,2017,408,0
659,7,2023,3,36,13,367,,0,0,0,b,a,553.0,10,2020,29,0,38,2012,500,0
299,1,2024,7,49,21,2464,1.0,0,0,1,a,c,446.0,4,2005,231,0,33,2015,484,1
814,7,2023,7,29,9,2516,1.0,1,0,0,a,c,1058.0,1,2007,198,0,14,2020,171,1
717,3,2023,2,22,20,1725,,0,0,1,a,a,1166.0,7,2020,31,1,44,2014,446,0
818,7,2024,8,35,25,2799,,0,0,0,a,a,500.0,3,2008,197,1,24,2019,271,0
2,7,2024,8,28,5,1928,1.0,0,0,1,d,a,1279.0,8,2014,120,1,52,2014,496,0
1039,5,2024,2,18,28,909,1.0,0,0,0,a,a,643.0,1,2015,109,1,10,2021,164,0
977,5,2024,5,39,23,1153,1.0,0,0,1,a,c,877.0,1,2011,160,0,50,2020,197,1
12,7,2024,2,44,25,1810,1.0,0,0,0,a,a,298.0,6,2005,224,1,24,2017,384,1
1012,4,2023,5,8,11,3677,1.0,0,0,1,c,c,1076.0,8,2006,201,0,16,2018,252,0
326,2,2023,10,23,14,1242,1.0,0,0,0,a,a,340.0,2,2012,140,0,3,2023,20,1
1103,2,2024,6,7,24,2684,1.0,0,0,0,b,c,358.0,11,2019,55,0,48,2011,500,0
275,5,2024,6,48,12,1115,1.0,1,0,1,b,b,871.0,7,2013,131,1,20,2022,132,0
220,5,2023,8,27,23,1041,,0,a,0,a,c,339.0,6,2009,170,1,32,2010,500,1
3,4,2023,8,40,26,1431,1.0,0,0,0,a,a,770.0,2,2011,150,1,27,2011,500,0
794,5,2023,4,31,1,901,1.0,1,0,0,c,a,405.0,12,2013,112,1,36,2023,0,0
1101,3,2023,5,25,5,3008,1.0,1,0,1,a,a,1106.0,3,2013,122,1,4,2013,500,1
357,4,2023,2,19,24,885,1.0,0,0,1,c,b,1061.0,9,2020,29,0,31,2020,144,0
259,4,2024,5,29,17,3760,1.0,0,0,0,c,c,564.0,1,2017,88,1,14,2016,431,0
946,1,2023,3,6,28,1374,,0,0,1,a,c,1020.0,8,2011,139,1,47,2012,500,0
418,4,2024,12,7,24,751,,0,0,1,a,c,587.0,1,2011,167,0,26,2012,500,0
600,1,2024,10,49,20,1923,1.0,1,b,0,a,c,1060.0,12,2002,262,1,37,2022,116,1
359,6,2024,11,33,14,2931,1.0,0,0,1,b,a,855.0,11,2010,168,0,5,2019,288,1
991,4,2023,7,32,23,3506,1.0,0,c,1,a,a,1195.0,10,2016,81,0,8,2015,440,1
1020,5,2023,10,29,25,1029,1.0,1,0,1,a,b,622.0,8,2021,26,1,34,2013,500,1
1106,2,2023,1,25,13,3757,1.0,0,0,0,a,c,788.0,7,2020,30,0,3,2016,386,1
1103,6,2023,7,31,5,3597,,0,0,0,c,a,941.0,3,2005,220,0,6,2015,441,1
529,7,2024,3,33,10,1125,1.0,1,0,0,a,a,1283.0,2,2010,169,1,39,2020,202,1
338,6,2024,6,7,1,2739,,0,0,0,a,b,840.0,7,2001,275,0,38,2015,437,0
538,5,2023,12,46,12,2488,1.0,1,0,0,a,c,523.0,12,2022,12,1,38,2011,500,0
1114,5,2023,6,20,26,1764,1.0,0,0,0,a,a,294.0,9,2004,225,1,1,2022,71,1
1089,2,2023,5,36,19,996,1.0,1,0,0,a,a,730.0,6,2012,131,0,38,2020,154,0
307,2,2024,9,14,23,1325,,1,0,0,d,a,812.0,3,2019,66,0,13,2018,313,1
707,2,2023,6,17,28,1059,1.0,1,0,0,b,c,181.0,10,2009,164,1,39,2023,0,0
939,1,2023,4,16,24,296,1.0,0,0,1,d,c,825.0,6,2005,214,0,17,2019,207,1
1052,3,2023,10,3,5,902,1.0,0,0,0,a,a,1053.0,2,2007,200,1,37,2019,174,0
982,6,2024,7,24,1,3492,1.0,1,0,0,a,a,399.0,9,2005,226,0,5,2023,71,0
817,7,2023,8,48,22,2790,1.0,0,0,1,c,a,614.0,4,2017,76,0,9,2016,403,0
435,2,2024,2,5,23,2658,1.0,0,0,1,b,c,129.0,8,2007,198,1,8,2019,257,0
11,4,2023,2,41,27,2478,1.0,1,0,1,c,c,659.0,7,2015,91,1,45,2017,308,1
234,4,2024,6,12,23,840,1.0,1,0,0,c,a,615.0,7,2016,95,0,18,2010,500,1
387,6,2023,3,13,15,3705,1.0,1,0,1,a,a,1071.0,9,2017,66,1,25,2010,500,0
256,2,2023,9,21,8,1220,1.0,1,0,0,a,a,771.0,12,2003,237,0,24,2022,49,0
779,2,2024,4,11,28,2499,1.0,0,0,0,b,c,960.0,6,2010,166,1,14,2020,205,1
527,2,2023,3,35,25,2796,,0,0,1,a,a,1060.0,11,2015,88,0,28,2022,59,0
1109,2,2023,6,48,28,1200,,1,0,1,a,c,1484.0,6,2022,12,1,4,2017,356,0
784,1,2023,10,29,21,2344,1.0,1,0,1,a,a,857.0,12,2002,250,1,48,2022,33,0
1074,1,2023,9,46,22,1012,1.0,0,0,1,a,c,525.0,10,2021,23,0,50,2012,500,0
1050,4,2023,10,37,1,3964,1.0,0,0,0,a,a,537.0,9,2002,253,0,29,2014,476,1
1094,1,2024,7,37,24,2972,1.0,1,0,0,a,a,930.0,7,2021,36,0,25,2021,168,1
448,5,2023,7,40,28,3732,,1,0,1,a,a,978.0,8,2009,167,1,35,2010,500,1
171,6,2023,5,1,22,1329,1.0,0,0,0,c,c,903.0,11,2009,162,0,7,2022,46,0
495,6,2023,9,40,25,3952,1.0,0,0,1,a,a,608.0,3,2022,18,0,40,2017,312,1
840,1,2024,5,17,20,524,,0,0,0,a,b,1248.0,2,2014,123,1,15,2011,500,1
190,7,2023,9,5,13,604,1.0,1,0,1,a,a,794.0,11,2002,250,0,33,2020,128,1
19,6,2024,8,11,22,929,1.0,1,0,1,c,c,547.0,8,2013,132,0,1,2016,426,1
557,5,2023,8,4,19,283,,1,0,1,a,a,1216.0,6,2003,242,0,44,2022,12,0
601,2,2023,11,52,19,471,,1,0,0,c,a,1374.0,12,2013,119,1,14,2011,500,1
144,3,2023,9,19,17,3155,,0,0,1,a,c,1305.0,4,2011,149,0,38,2010,500,0
1026,6,2023,3,48,8,1470,,0,0,0,a,a,435.0,4,2013,119,0,47,2019,209,0
159,4,2024,10,33,28,928,1.0,0,0,1,a,a,1364.0,7,2016,99,0,47,2017,350,0
879,6,2024,2,12,12,1809,,1,0,1,a,a,665.0,6,2019,56,0,26,2013,500,0
813,5,2024,11,7,2,3127,,1,0,0,a,c,612.0,8,2001,279,0,40,2012,500,1
658,1,2023,6,27,11,2524,1.0,1,0,1,a,a,918.0,2,2006,208,1,4,2019,231,1
581,2,2023,4,6,12,3386,1.0,0,0,1,a,a,725.0,6,2005,214,0,1,2023,5,1
577,7,2024,7,12,19,238,1.0,1,0,1,a,a,639.0,10,2004,237,1,52,2010,500,1
819,5,2024,5,47,14,3407,1.0,0,a,0,a,c,682.0,3,2019,62,0,10,2015,500,0
824,4,2024,1,35,12,2301,,1,0,0,a,a,858.0,10,2002,255,1,17,2023,70,0
13,4,2024,6,48,4,2116,1.0,1,0,1,d,c,692.0,2,2013,136,0,44,2013,500,1
184,4,2023,3,17,28,1360,1.0,0,0,1,c,c,1043.0,3,2017,72,1,26,2020,147,1
185,4,2024,3,43,9,3322,1.0,0,a,0,d,c,766.0,12,2000,279,1,45,2021,154,0
397,7,2024,8,36,8,3571,,1,0,1,a,a,561.0,3,2005,233,0,14,2023,74,0
283,5,2024,7,19,26,1011,1.0,0,0,1,c,c,454.0,1,2018,78,0,26,2023,45,1
1074,4,2023,4,10,22,2691,1.0,0,0,0,d,c,945.0,5,2010,155,0,33,2017,289,1
707,7,2023,2,27,17,3154,1.0,0,0,0,a,b,854.0,6,2002,248,0,13,2023,14,0
93,1,2023,4,32,22,2309,1.0,0,0,0,c,a,944.0,6,2005,214,0,43,2015,405,0
1096,6,2023,6,18,27,528,1.0,1,0,1,c,c,843.0,3,2014,111,0,10,2017,320,0
1100,2,2023,12,34,3,1635,1.0,1,0,0,a,a,950.0,4,2014,116,0,26,2022,60,0
556,1,2024,7,7,1,1492,1.0,1,0,0,a,a,608.0,4,2011,159,0,49,2013,500,0
845,7,2023,4,30,28,2023,1.0,1,0,0,a,c,762.0,5,2022,11,1,49,2017,293,0
