Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
753,4,2023,1,24,15,903,1.0,0,0,1,a,b,572.0,5,2017,68,0,1,2018,283,1
160,4,2024,7,13,16,1534,1.0,0,0,1,a,c,1254.0,6,2005,229,1,28,2010,500,0
575,5,2023,1,19,26,888,1.0,1,0,1,a,c,709.0,11,2008,170,1,3,2014,484,1
541,4,2024,1,50,5,1479,1.0,0,0,1,b,c,775.0,3,2010,166,0,14,2016,452,1
379,4,2024,2,52,7,1246,1.0,0,0,1,a,b,965.0,12,2004,230,0,14,2015,500,1
916,1,2024,3,29,11,734,1.0,1,0,0,a,a,1663.0,10,2007,197,1,13,2014,500,0
694,2,2023,11,24,8,3694,1.0,0,0,1,d,c,677.0,10,2003,241,1,48,2010,500,1
673,1,2023,1,5,27,1898,1.0,0,0,1,c,a,838.0,3,2014,106,1,30,2023,0,1
395,5,2024,8,39,3,2820,1.0,0,0,1,a,a,1204.0,10,2008,190,1,43,2015,464,1
838,7,2024,11,50,6,3039,1.0,0,0,1,a,a,866.0,2,2020,57,1,16,2017,398,1
891,4,2024,2,48,4,3735,1.0,0,0,0,a,c,854.0,10,2011,148,1,19,2015,497,1
122,5,2024,7,48,12,3983,1.0,0,c,0,b,a,1469.0,11,2006,212,0,17,2021,187,1
796,7,2024,1,37,4,298,1.0,0,0,0,d,a,1222.0,11,2021,26,1,43,2013,500,0
924,7,2024,5,13,8,3314,1.0,1,0,0,a,a,1495.0,11,2006,210,1,46,2020,175,0
470,1,2024,11,24,10,3957,1.0,0,0,1,a,a,658.0,8,2008,195,1,52,2019,232,1
667,7,2023,6,2,23,3438,1.0,0,0,0,d,b,1103.0,9,2012,129,1,14,2021,92,1
1033,4,2023,8,38,20,3176,1.0,1,0,1,a,c,860.0,9,2000,275,0,8,2023,30,0
6,7,2024,6,11,22,1610,1.0,1,0,1,c,c,810.0,2,2005,232,0,6,2011,500,1
707,6,2023,5,38,26,231,1.0,0,0,1,a,a,840.0,6,2020,35,0,13,2019,233,0
918,2,2023,2,29,16,3264,1.0,0,c,0,a,a,1060.0,1,2000,277,1,9,2023,20,1
286,7,2024,5,29,10,3689,1.0,1,0,1,c,c,856.0,4,2014,121,0,52,2013,500,0
733,4,2024,6,2,2,2747,1.0,0,0,1,c,a,591.0,2,2018,76,0,43,2016,375,0
625,4,2023,8,48,24,1600,1.0,1,0,1,d,b,595.0,11,2004,225,1,27,2011,500,1
18,3,2023,6,51,20,1451,1.0,0,0,0,a,b,497.0,9,2016,81,0,33,2012,500,0
61,6,2023,1,52,14,3220,1.0,0,0,0,a,a,844.0,5,2016,80,0,9,2012,500,1
877,5,2024,8,9,16,1706,1.0,1,0,0,a,c,1033.0,2,2016,102,0,47,2016,378,1
496,5,2023,6,9,26,2348,1.0,0,0,0,a,c,1176.0,12,2018,54,0,20,2017,301,0
1101,6,2023,4,49,15,3215,1.0,1,0,1,d,a,988.0,6,2014,106,1,52,2021,101,0
928,5,2023,5,11,16,3688,1.0,0,0,1,a,b,914.0,12,2003,233,0,5,2016,370,0
725,7,2024,11,40,10,988,1.0,0,c,0,d,a,1189.0,4,2020,55,0,40,2017,364,1
458,5,2024,11,22,26,1420,1.0,0,0,0,a,a,422.0,7,2004,244,0,26,2011,500,0
945,1,2023,5,52,6,2996,1.0,0,0,0,c,a,999.0,1,2013,124,1,22,2018,290,0
235,2,2023,11,52,22,690,1.0,0,0,1,a,a,973.0,8,2000,279,1,46,2016,370,0
959,6,2024,3,4,1,2180,1.0,1,0,1,a,a,488.0,9,2014,114,1,22,2014,500,1
498,7,2023,1,5,3,3213,1.0,1,c,1,a,a,279.0,10,2014,99,0,5,2013,500,1
1110,6,2023,7,5,15,844,1.0,1,0,1,a,a,820.0,11,2018,56,1,11,2022,46,1
707,3,2023,8,42,12,3050,1.0,0,0,1,a,a,1039.0,3,2011,149,1,21,2012,500,0
284,6,2023,6,50,1,1791,1.0,0,c,0,b,c,432.0,5,2019,49,1,38,2018,272,1
622,2,2023,3,28,10,3840,1.0,1,0,1,a,a,641.0,7,2010,152,1,48,2022,32,1
534,2,2023,3,2,20,2611,1.0,0,0,1,d,c,818.0,8,2019,43,0,1,2017,313,1
389,5,2024,1,31,18,1625,1.0,1,0,0,a,c,1144.0,2,2005,227,1,5,2010,500,0
446,2,2024,11,11,4,2238,1.0,1,0,0,c,c,963.0,1,2015,118,1,52,2021,115,1
667,6,2024,5,39,11,294,1.0,0,0,0,c,a,957.0,6,2016,95,1,51,2017,352,1
781,3,2023,8,11,25,223,1.0,1,0,0,a,a,750.0,3,2002,257,0,52,2017,271,1
205,4,2023,2,32,26,3170,1.0,1,0,0,d,a,1283.0,6,2013,116,1,3,2020,185,1
708,3,2023,10,28,8,3317,1.0,0,0,1,a,c,952.0,1,2009,177,0,33,2014,463,0
343,6,2024,7,24,10,1612,1.0,0,0,0,a,a,665.0,6,2008,193,1,41,2010,500,0
507,6,2023,10,44,3,2960,1.0,1,0,1,c,a,700.0,11,2010,155,1,30,2023,14,0
129,3,2024,8,36,9,1987,1.0,1,c,0,a,a,787.0,6,2014,122,1,51,2011,500,1
1037,7,2023,5,37,18,1334,1.0,1,0,1,c,b,743.0,2,2015,99,1,15,2013,500,0
989,4,2023,3,1,18,3544,1.0,0,0,0,a,b,316.0,2,2001,265,1,34,2014,435,0
1007,7,2024,12,15,20,2448,1.0,1,0,1,a,a,666.0,9,2016,99,1,29,2013,500,1
492,3,2024,12,19,1,3946,1.0,0,0,1,a,c,966.0,1,2017,95,1,20,2015,467,0
146,2,2024,1,27,3,2693,1.0,0,c,0,c,a,590.0,1,2012,144,0,23,2019,264,0
358,7,2023,2,16,15,1653,1.0,0,0,1,d,a,860.0,1,2019,49,0,34,2015,398,0
507,4,2024,3,42,7,1017,1.0,0,a,1,c,c,492.0,10,2001,269,1,2,2015,500,0
135,5,2023,12,48,1,2065,1.0,0,0,0,a,a,184.0,3,2022,21,1,3,2020,201,1
8,6,2024,3,7,8,2318,1.0,1,0,1,a,c,733.0,12,2003,243,0,39,2011,500,1
929,3,2023,4,48,19,3702,1.0,1,0,1,a,c,884.0,12,2019,40,1,16,2017,344,1
657,3,2023,3,11,18,655,1.0,0,c,0,a,b,666.0,9,2001,258,1,5,2012,500,0
351,7,2024,8,28,26,546,1.0,1,0,1,a,c,523.0,9,2010,167,1,33,2013,500,1
963,1,2023,10,15,9,2617,1.0,0,0,0,a,c,1013.0,2,2020,44,0,9,2017,318,0
419,1,2023,8,32,21,2709,1.0,1,0,1,b,c,812.0,6,2011,146,0,48,2019,192,0
698,4,2023,2,27,5,3481,1.0,0,0,1,c,a,1014.0,6,2002,248,0,21,2021,110,1
1103,7,2024,12,23,11,1406,1.0,0,0,0,d,c,1391.0,3,2020,57,0,7,2017,380,0
357,6,2024,3,51,28,534,1.0,0,0,1,c,c,960.0,5,2009,178,0,43,2023,60,0
598,1,2023,7,50,16,752,1.0,1,0,0,a,a,963.0,4,2020,39,1,29,2021,125,0
1024,6,2024,3,51,10,3761,1.0,0,0,1,d,c,606.0,7,2002,260,1,51,2021,156,0
67,1,2023,2,30,2,1967,1.0,0,0,0,d,c,813.0,1,2006,205,0,5,2014,493,1
954,6,2023,10,44,2,815,1.0,1,0,1,a,c,450.0,1,2009,177,0,34,2012,500,0
317,1,2023,4,15,6,574,1.0,1,0,1,a,b,523.0,9,2004,223,0,49,2011,500,0
984,2,2023,11,12,18,1981,1.0,1,0,1,b,b,908.0,12,2000,275,0,37,2019,183,0
697,4,2024,1,1,6,3666,1.0,1,0,0,c,a,730.0,7,2014,114,0,22,2010,500,1
825,4,2023,2,52,8,1411,1.0,0,0,0,b,c,644.0,3,2012,131,1,16,2012,500,1
214,3,2023,12,14,24,2077,1.0,1,0,0,a,c,858.0,5,2021,31,0,48,2015,382,1
97,2,2024,2,38,8,751,1.0,0,0,0,b,a,654.0,9,2014,113,1,2,2012,500,0
582,6,2023,12,17,20,543,1.0,1,0,1,a,a,743.0,11,2011,145,1,11,2013,500,1
651,1,2023,1,52,15,1631,1.0,0,0,1,c,c,907.0,6,2016,79,0,20,2012,500,0
259,7,2023,6,47,18,1011,1.0,1,b,0,d,a,679.0,8,2021,22,0,50,2013,500,1
620,6,2023,8,51,2,1637,1.0,0,0,1,d,a,537.0,11,2000,273,0,50,2012,500,1
376,4,2023,10,49,1,3856,1.0,0,0,1,c,a,1195.0,6,2019,52,0,30,2017,331,0
1039,2,2024,6,19,13,3891,1.0,1,0,1,b,a,1402.0,9,2021,33,0,15,2010,500,1
450,4,2024,5,34,12,3256,1.0,1,0,1,a,a,820.0,1,2000,292,1,21,2011,500,1
894,6,2023,10,2,21,2377,1.0,0,0,1,a,c,770.0,12,2007,190,0,50,2015,368,0
184,6,2023,5,6,3,3545,1.0,1,c,1,a,c,831.0,7,2012,130,1,13,2015,409,0
274,6,2024,11,33,19,1318,1.0,0,0,0,b,a,612.0,11,2000,288,1,37,2014,500,1
825,1,2023,1,26,2,1879,1.0,0,0,0,d,a,1168.0,6,2014,103,1,33,2013,500,0
845,2,2023,4,50,24,547,1.0,1,0,0,b,a,1104.0,4,2015,96,1,2,2022,100,1
748,4,2024,1,16,2,3078,1.0,0,0,1,a,a,680.0,8,2021,29,1,19,2021,153,1
420,1,2023,5,3,2,2936,1.0,1,0,0,a,a,721.0,1,2018,64,0,41,2022,14,0
1106,4,2024,2,42,28,799,1.0,0,0,1,a,a,935.0,3,2017,83,1,32,2019,270,0
424,3,2023,3,30,13,3808,1.0,1,0,0,b,c,1173.0,6,2010,153,0,23,2013,500,1
127,4,2024,12,29,13,2710,1.0,0,0,0,a,a,952.0,3,2008,201,1,50,2015,447,0
1018,4,2023,4,9,21,354,1.0,0,0,0,c,a,991.0,5,2018,59,1,5,2017,316,1
610,3,2024,5,7,8,2593,1.0,1,0,1,a,c,947.0,6,2022,23,0,50,2013,500,0
90,3,2024,9,21,12,3917,1.0,0,0,0,a,a,883.0,1,2000,296,1,49,2017,336,1
83,4,2023,7,37,13,1002,1.0,1,0,0,c,a,936.0,12,2001,259,1,44,2021,97,0
190,3,2023,6,37,7,411,1.0,1,0,1,a,b,1060.0,8,2004,226,0,46,2015,407,0
824,4,2024,2,44,16,874,1.0,0,0,0,d,c,920.0,1,2015,109,0,34,2016,426,0
463,1,2024,8,4,1,1941,1.0,1,0,1,a,a,761.0,12,2010,164,1,46,2016,374,1
254,1,2024,6,52,24,1003,1.0,0,0,1,c,a,1531.0,6,2004,240,0,14,2011,500,0
495,5,2023,7,51,1,3100,1.0,0,0,1,a,b,348.0,5,2010,158,1,41,2011,500,0
701,3,2024,7,18,6,2600,1.0,1,0,1,a,a,1089.0,10,2020,45,1,23,2015,463,1
1014,4,2023,11,6,5,3926,1.0,0,0,0,a,a,678.0,2,2015,105,0,35,2018,231,1
929,3,2024,6,1,15,1501,1.0,0,0,0,a,a,329.0,12,2008,186,0,2,2020,207,0
706,7,2024,7,20,26,518,1.0,1,0,0,c,b,211.0,6,2010,169,0,36,2017,348,1
116,4,2023,10,8,17,1866,1.0,0,0,0,c,a,766.0,10,2001,264,1,30,2013,498,0
639,1,2023,3,23,17,3458,1.0,1,0,1,c,b,1436.0,8,2022,7,1,39,2016,348,1
933,3,2023,8,33,20,3621,1.0,1,0,0,a,b,1373.0,12,2018,56,1,47,2018,246,0
800,4,2024,11,10,9,1570,1.0,0,0,0,a,c,655.0,12,2007,203,1,25,2022,89,0
440,2,2024,2,42,24,628,1.0,1,c,0,b,a,643.0,11,2003,243,1,23,2021,175,1
74,4,2024,9,10,20,3563,1.0,1,0,0,d,c,705.0,2,2001,283,0,35,2021,131,1
1095,7,2024,5,25,26,3616,1.0,0,0,0,a,a,886.0,12,2012,137,0,2,2010,500,1
589,4,2024,5,6,15,3938,1.0,1,0,0,c,c,1403.0,1,2017,88,1,13,2015,461,0
220,1,2024,1,39,22,1822,1.0,0,0,0,c,a,1110.0,3,2011,154,0,20,2015,487,1
765,1,2023,3,39,20,1931,1.0,0,0,0,a,a,1020.0,10,2011,137,1,2,2017,349,1
724,5,2024,4,1,2,3527,1.0,0,a,0,c,c,901.0,9,2016,91,1,39,2015,430,0
952,2,2023,8,6,8,3747,1.0,0,0,1,c,a,250.0,11,2008,177,0,36,2015,386,1
178,5,2023,5,5,20,3469,1.0,0,c,1,a,c,245.0,12,2004,221,0,33,2018,232,0
19,1,2023,8,39,18,2126,1.0,0,0,0,a,a,592.0,8,2017,72,1,33,2017,318,0
846,3,2024,4,3,5,3230,1.0,1,a,1,b,a,459.0,5,2003,251,0,23,2012,500,0
296,2,2023,5,18,26,1577,1.0,0,0,1,a,a,325.0,10,2000,271,1,24,2022,46,0
627,5,2023,4,37,23,2048,1.0,0,0,0,a,c,1112.0,2,2012,134,0,9,2012,500,1
238,4,2023,4,50,21,1660,1.0,0,0,0,a,c,753.0,1,2018,63,0,49,2017,313,1
365,4,2024,1,3,23,2125,1.0,0,0,1,c,c,567.0,12,2000,277,0,35,2017,332,0
962,6,2023,8,36,7,811,1.0,0,0,1,c,a,436.0,12,2001,260,0,36,2023,0,1
35,2,2024,12,6,10,594,1.0,0,0,0,a,a,1043.0,3,2012,153,1,22,2012,500,0
440,3,2023,2,17,23,2664,1.0,0,0,0,c,a,804.0,8,2005,210,0,11,2021,110,1
382,5,2023,3,21,8,887,1.0,0,0,1,d,c,377.0,1,2021,26,0,12,2014,477,1
1058,3,2024,7,34,6,1790,1.0,0,0,0,a,c,686.0,12,2012,139,1,7,2014,500,1
945,1,2023,8,6,25,1973,1.0,1,0,1,c,a,1384.0,6,2018,62,1,12,2017,306,0
850,4,2023,12,7,10,2174,1.0,0,0,1,c,c,1130.0,6,2001,270,0,26,2016,345,1
435,4,2024,2,7,23,1569,1.0,0,0,0,a,a,838.0,5,2013,129,1,38,2014,489,0
962,5,2023,11,13,7,3926,1.0,0,c,0,c,a,933.0,11,2012,132,1,25,2016,352,1
249,7,2024,5,1,27,3096,1.0,0,0,1,a,b,687.0,11,2003,246,1,28,2014,493,0
935,5,2023,4,11,27,2396,1.0,1,0,1,a,a,739.0,11,2001,257,1,10,2011,500,0
677,6,2023,5,12,12,234,1.0,0,0,1,a,a,480.0,11,2006,198,1,50,2023,0,0
177,3,2024,5,34,8,1626,1.0,0,0,0,a,a,615.0,2,2002,267,0,13,2014,500,0
197,7,2024,6,31,22,535,1.0,1,0,1,a,a,967.0,12,2003,246,1,13,2021,174,1
55,2,2023,11,4,18,2275,1.0,1,a,1,a,b,1249.0,1,2000,286,0,52,2016,316,1
1073,1,2023,10,42,25,1788,1.0,1,0,1,a,a,925.0,11,2011,143,1,36,2010,500,1
654,4,2024,8,27,19,2795,1.0,0,0,0,a,c,1113.0,5,2004,243,1,6,2021,177,0
117,4,2024,10,52,11,1715,1.0,0,0,1,a,b,204.0,9,2004,241,0,39,2015,481,1
81,5,2024,4,32,1,2797,1.0,0,0,1,b,a,965.0,4,2015,108,0,51,2022,85,0
162,5,2023,9,27,4,378,1.0,1,0,1,c,a,921.0,7,2011,146,1,42,2016,349,1
637,2,2024,4,43,10,1372,1.0,0,0,0,a,a,588.0,1,2003,255,1,8,2015,500,1
16,2,2023,5,4,11,3337,1.0,1,a,0,a,a,801.0,6,2013,119,1,52,2021,56,1
264,1,2024,1,5,10,1204,1.0,0,0,0,a,a,1220.0,12,2001,265,1,36,2010,500,1
1062,4,2023,10,1,24,784,1.0,0,0,0,a,a,948.0,12,2004,226,1,49,2011,500,1
1058,6,2024,11,51,15,2497,1.0,0,0,1,a,a,722.0,9,2022,26,0,31,2022,124,1
924,5,2024,10,38,12,3472,1.0,1,0,0,a,a,1371.0,4,2014,126,0,27,2012,500,1
497,7,2023,2,32,4,3420,1.0,1,0,1,a,a,827.0,3,2022,11,1,1,2018,291,1
413,3,2023,7,4,16,1804,1.0,0,0,1,a,c,1275.0,3,2019,52,0,52,2012,500,0
700,5,2023,4,13,4,542,1.0,0,0,1,d,a,704.0,12,2005,208,1,31,2022,34,1
125,4,2024,7,40,13,2994,1.0,0,0,1,c,a,831.0,2,2005,233,0,47,2022,97,1
666,6,2024,5,5,4,1644,1.0,0,0,1,c,c,1265.0,3,2002,266,0,27,2011,500,0
116,2,2023,7,9,24,3196,1.0,1,0,0,d,b,527.0,4,2007,195,0,5,2018,264,0
1030,7,2024,11,34,9,1255,1.0,1,0,0,a,a,1531.0,10,2019,61,0,46,2021,144,0
233,6,2024,6,18,13,420,1.0,1,0,0,a,c,595.0,2,2008,196,0,42,2016,392,1
917,2,2023,1,34,6,2510,1.0,1,0,0,a,b,1022.0,4,2014,105,1,27,2010,500,1
87,7,2023,9,17,12,3897,1.0,0,0,1,d,a,981.0,11,2011,142,0,25,2018,252,0
884,2,2024,2,7,4,3188,1.0,0,0,1,c,a,483.0,6,2000,284,1,22,2022,89,0
1056,7,2024,4,23,23,425,1.0,1,0,0,b,a,361.0,1,2003,255,1,30,2010,500,1
358,5,2024,11,17,16,2697,1.0,0,0,1,d,a,436.0,6,2017,89,0,14,2023,55,0
198,4,2024,7,28,7,3858,1.0,0,0,1,a,a,760.0,1,2009,186,1,29,2011,500,1
389,7,2023,3,6,7,1016,1.0,0,0,0,c,a,1026.0,6,2018,57,1,2,2019,212,0
595,3,2024,11,47,28,3178,1.0,1,0,1,a,a,735.0,6,2015,113,1,12,2016,451,1
420,5,2024,3,46,2,2598,1.0,0,0,1,c,c,657.0,7,2000,284,0,20,2017,390,1
159,3,2024,5,30,16,2519,1.0,0,0,1,c,c,628.0,4,2012,145,0,18,2022,116,0
414,7,2024,7,13,22,3113,1.0,0,0,1,a,c,758.0,1,2007,210,1,19,2018,306,1
876,1,2023,5,29,21,2407,1.0,1,0,1,a,c,717.0,5,2001,264,0,17,2016,376,0
984,7,2023,3,24,3,1599,1.0,0,0,0,a,a,682.0,12,2008,171,1,37,2020,143,1
1036,6,2023,1,7,28,1471,1.0,1,0,1,c,a,513.0,4,2002,249,0,35,2010,500,0
541,6,2023,8,34,25,2287,1.0,0,0,0,a,a,572.0,7,2001,265,0,18,2021,120,0
491,4,2023,8,44,17,2929,1.0,0,0,1,c,a,1069.0,11,2007,189,1,1,2019,251,1
742,4,2023,11,11,8,693,1.0,1,0,0,a,b,613.0,6,2011,149,0,1,2013,500,1
601,6,2024,8,32,27,2104,1.0,0,0,1,a,a,1064.0,3,2001,281,0,26,2015,474,1
253,5,2024,11,36,28,1406,1.0,1,0,0,a,a,855.0,3,2003,260,0,26,2013,500,0
1042,4,2024,3,8,7,1777,1.0,1,0,0,a,c,1394.0,4,2009,179,1,44,2012,500,1
1101,5,2023,10,28,13,2688,1.0,0,0,1,b,a,866.0,4,2000,282,1,29,2015,415,0
634,3,2024,12,7,25,1582,1.0,0,0,1,b,c,994.0,9,2001,279,1,2,2014,500,0
1073,4,2024,12,36,18,2325,1.0,0,0,1,a,a,503.0,12,2000,288,0,29,2016,423,0
321,3,2024,10,33,15,549,1.0,0,0,1,c,c,407.0,12,2010,166,1,41,2015,460,1
674,1,2023,12,39,9,3951,1.0,0,0,0,a,a,1391.0,1,2014,119,1,8,2014,499,1
907,5,2023,12,41,7,3939,1.0,0,0,0,a,a,1094.0,11,2004,229,0,14,2016,391,1
1027,1,2024,3,13,2,1751,1.0,1,0,0,a,c,433.0,10,2019,53,1,26,2015,455,1
659,2,2024,4,22,17,1164,1.0,1,0,1,a,a,1014.0,2,2002,266,0,33,2013,500,1
931,1,2023,8,1,24,3235,1.0,0,0,1,b,a,1043.0,12,2002,248,0,3,2023,0,0
619,5,2024,4,31,25,1500,1.0,0,0,0,a,c,1303.0,4,2021,36,0,24,2018,319,1
105,4,2023,5,9,9,3979,1.0,0,0,1,a,a,563.0,7,2004,226,0,33,2018,236,1
792,3,2024,6,29,17,517,1.0,0,0,1,b,a,774.0,1,2004,245,1,32,2014,500,0
1082,3,2024,5,30,16,1789,1.0,1,0,0,d,a,667.0,8,2013,129,0,32,2016,414,1
576,7,2024,2,40,9,2298,1.0,1,0,1,c,a,886.0,5,2013,129,1,7,2022,137,1
337,1,2024,4,29,22,659,1.0,0,0,0,c,c,702.0,7,2008,189,0,34,2016,411,0
34,6,2024,2,20,12,2583,1.0,0,0,0,a,c,1034.0,8,2014,114,1,19,2014,500,0
229,6,2023,8,44,3,3898,1.0,0,0,1,a,a,403.0,6,2007,194,0,15,2016,393,1
479,2,2024,3,4,18,1538,1.0,0,0,1,c,a,872.0,8,2015,103,0,10,2016,410,0
1105,5,2023,5,8,4,697,1.0,0,0,0,c,a,401.0,5,2010,156,1,16,2010,500,1
446,7,2024,4,37,1,3042,1.0,1,a,0,a,c,1171.0,5,2021,35,1,47,2012,500,1
115,4,2023,4,4,11,2141,1.0,0,b,1,a,a,741.0,5,2012,131,1,7,2011,500,0
992,6,2023,9,26,17,517,1.0,0,0,0,d,a,771.0,12,2004,225,1,19,2018,267,0
716,7,2023,5,32,14,792,1.0,0,0,0,d,b,1068.0,1,2018,64,1,28,2019,212,0
834,1,2023,5,32,15,3648,1.0,1,0,1,c,b,882.0,2,2007,195,1,25,2012,500,1
1040,3,2024,10,33,27,3938,1.0,0,0,0,a,a,822.0,2,2018,80,0,8,2021,181,0
1078,6,2024,12,17,8,855,1.0,1,0,1,a,c,640.0,8,2018,76,0,41,2010,500,0
1106,4,2024,9,42,10,317,1.0,0,0,0,a,a,758.0,10,2014,119,1,36,2016,422,1
853,3,2023,5,20,22,2272,1.0,0,0,1,c,c,529.0,5,2021,24,1,44,2014,444,0
974,7,2023,3,16,23,328,1.0,0,0,0,d,a,519.0,10,2003,233,0,10,2023,6,1
574,7,2024,7,26,22,643,1.0,0,0,1,a,a,923.0,2,2009,185,0,31,2014,500,1
1005,7,2024,11,2,8,1473,1.0,1,0,0,b,c,418.0,3,2003,260,0,49,2011,500,1
1082,5,2024,3,1,5,866,1.0,0,0,1,a,a,756.0,10,2012,137,0,21,2016,396,1
535,5,2023,1,48,16,3465,1.0,1,0,1,a,c,889.0,9,2013,112,1,1,2010,500,1
315,4,2024,7,26,2,639,1.0,1,0,0,a,c,923.0,4,2010,171,0,28,2010,500,0
1067,4,2024,4,18,11,366,1.0,0,0,1,c,a,129.0,10,2012,138,0,6,2017,376,1
