Store,DayOfWeek,year,month,week,day,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,competition_open,Promo2,Promo2SinceWeek,Promo2SinceYear,promo_2_open,IsPromo2Month
620,7,2023,3,3,27,2929,1.0,0,0,0,a,a,392.0,11,2009,160,0,31,2017,284,0
512,7,2024,4,29,4,3745,1.0,0,0,1,a,a,990.0,8,2013,128,1,52,2010,500,0
564,6,2023,4,37,19,1290,1.0,0,0,1,a,a,1307.0,11,2004,221,0,27,2019,218,0
635,2,2024,12,29,16,2794,1.0,0,0,0,a,a,877.0,11,2014,121,0,45,2015,452,1
42,7,2023,2,51,7,287,1.0,1,0,1,a,b,1120.0,3,2022,11,1,9,2011,500,0
156,4,2023,5,32,23,2351,1.0,0,0,0,a,a,221.0,3,2014,110,1,17,2019,223,0
274,4,2023,6,27,4,3951,1.0,1,0,0,a,a,670.0,2,2001,268,0,15,2013,500,1
128,5,2023,10,3,25,2006,1.0,0,0,1,a,a,258.0,10,2016,84,1,40,2016,327,0
491,6,2023,6,30,21,2637,1.0,1,0,1,c,b,1054.0,3,2000,279,0,27,2023,3,0
746,7,2023,12,9,18,2812,1.0,1,0,1,c,a,356.0,6,2002,258,0,12,2013,500,1
730,5,2023,9,38,25,2602,1.0,0,0,0,a,c,437.0,10,2006,203,0,9,2022,81,1
526,5,2023,9,9,12,2807,1.0,0,0,1,a,a,974.0,6,2007,195,1,20,2016,353,1
954,6,2023,10,48,8,3569,1.0,1,0,0,c,a,1139.0,1,2000,285,1,8,2023,40,1
631,2,2023,2,16,5,239,1.0,0,0,0,a,c,772.0,5,2000,273,0,37,2021,83,1
89,3,2023,6,23,26,3561,1.0,1,0,0,c,a,991.0,2,2018,64,1,45,2021,82,1
853,5,2023,8,8,12,3649,1.0,0,0,0,a,b,981.0,5,2010,159,0,51,2012,500,1
641,1,2023,3,11,24,3635,1.0,0,0,0,d,c,755.0,9,2004,222,0,13,2021,102,0
708,3,2023,2,48,10,1598,1.0,1,0,0,a,a,492.0,7,2009,163,0,23,2015,441,1
631,6,2023,2,15,27,2415,1.0,0,0,0,c,a,989.0,9,2015,89,1,27,2022,40,1
618,7,2024,10,27,25,1542,1.0,0,0,1,a,c,1004.0,2,2016,104,0,26,2023,53,1
101,4,2024,8,52,9,3393,1.0,1,0,1,c,c,1088.0,10,2006,214,1,24,2018,340,0
624,3,2024,4,33,14,1745,1.0,0,0,0,b,b,914.0,6,2003,250,0,12,2022,125,1
887,4,2024,9,3,23,1389,1.0,1,0,0,a,a,469.0,4,2022,29,1,6,2017,361,0
339,5,2024,9,19,7,2804,1.0,0,0,0,c,a,1027.0,8,2014,121,0,21,2010,500,0
673,4,2023,10,21,1,387,1.0,1,0,0,a,c,820.0,2,2022,20,0,5,2022,68,1
35,1,2024,11,15,9,1628,1.0,1,0,0,a,b,675.0,6,2007,209,1,4,2017,375,0
388,4,2024,11,13,17,983,1.0,0,0,0,a,a,732.0,6,2002,269,1,28,2010,500,0
487,3,2024,3,27,4,1620,1.0,1,0,1,c,a,613.0,2,2008,193,1,45,2010,500,0
1096,5,2024,10,20,10,1905,1.0,0,b,1,c,c,1087.0,12,2007,202,0,29,2020,199,0
240,7,2023,5,16,26,441,1.0,0,0,0,a,a,395.0,5,2016,84,1,2,2022,66,1
309,7,2024,5,22,3,3485,1.0,0,0,0,c,c,522.0,1,2016,100,0,44,2019,238,1
456,5,2024,8,18,2,1783,1.0,1,0,1,d,a,721.0,6,2001,278,1,36,2016,398,1
1107,3,2023,8,12,12,1563,1.0,0,0,1,c,a,1304.0,12,2013,116,1,16,2014,464,0
952,4,2024,6,24,1,768,1.0,0,0,0,a,a,1136.0,9,2007,201,1,15,2015,477,1
39,2,2023,12,49,1,3984,1.0,1,0,1,a,a,328.0,8,2014,112,1,47,2014,470,1
261,7,2024,3,27,6,3451,1.0,0,0,0,a,a,1225.0,11,2009,172,0,25,2013,500,0
917,6,2024,2,32,3,2031,1.0,0,0,1,a,a,1225.0,2,2012,144,0,8,2011,500,1
66,6,2023,1,52,23,1471,1.0,0,0,0,a,a,468.0,7,2016,78,1,15,2017,349,1
955,3,2024,10,32,4,1976,1.0,0,0,0,c,a,64.0,4,2006,222,0,14,2013,500,0
314,3,2023,5,12,15,3851,1.0,0,0,1,b,c,798.0,9,2004,224,0,21,2012,500,0
1024,6,2024,6,21,20,1041,1.0,0,0,0,b,a,1157.0,11,2016,91,1,18,2013,500,1
328,4,2024,8,26,18,2801,1.0,0,0,0,a,a,1297.0,1,2021,43,1,29,2021,153,0
485,5,2024,6,25,19,3633,1.0,0,0,1,a,b,559.0,2,2010,172,1,17,2018,320,0
739,4,2024,7,8,11,3073,1.0,0,0,0,c,a,1346.0,12,2022,19,1,34,2016,390,1
141,4,2023,1,6,25,3506,1.0,0,0,0,a,a,152.0,6,2004,223,1,26,2018,240,1
622,5,2023,2,19,2,3801,1.0,0,0,1,d,c,710.0,4,2018,58,0,49,2017,282,1
564,6,2023,12,48,4,427,1.0,1,0,0,a,a,695.0,2,2022,22,1,44,2016,368,1
875,3,2023,6,38,24,1107,1.0,1,0,0,a,a,1166.0,5,2006,205,1,18,2021,124,1
1111,6,2023,3,44,2,748,1.0,0,0,1,c,c,1209.0,1,2003,242,1,3,2020,197,0
741,2,2023,5,10,6,2355,1.0,0,0,0,c,c,1106.0,3,2015,98,1,31,2012,500,0
457,3,2023,5,22,5,1748,1.0,0,0,1,a,c,415.0,3,2019,50,0,18,2021,108,1
454,7,2023,4,31,1,354,1.0,0,0,0,c,a,1079.0,2,2001,266,1,47,2012,500,0
467,7,2024,4,23,4,2318,1.0,0,0,1,a,b,973.0,12,2014,112,1,22,2011,500,1
908,7,2023,9,22,17,582,1.0,0,0,1,a,a,319.0,10,2020,35,0,16,2015,422,0
359,3,2024,2,19,19,1747,1.0,0,a,1,a,a,200.0,12,2000,278,1,18,2015,469,0
187,6,2023,4,3,3,1593,1.0,1,0,0,b,a,1131.0,3,2011,145,1,45,2021,62,0
373,7,2023,6,45,27,3595,1.0,0,0,1,c,c,766.0,4,2001,266,0,6,2019,247,1
26,7,2024,7,49,3,2793,1.0,1,0,1,a,a,434.0,4,2004,243,1,50,2010,500,1
119,1,2023,11,5,20,2571,1.0,0,0,1,c,c,758.0,7,2011,148,0,13,2016,356,1
101,6,2023,12,22,23,3360,1.0,0,0,1,c,c,929.0,3,2007,201,0,45,2021,81,0
861,7,2024,4,27,15,886,1.0,0,0,0,a,a,795.0,3,2001,277,1,29,2020,206,1
806,6,2023,7,41,14,1174,1.0,0,0,1,a,a,354.0,12,2018,55,1,30,2017,323,0
777,2,2023,1,52,4,3058,1.0,1,0,1,a,c,1386.0,5,2004,224,0,11,2018,301,1
515,6,2024,8,22,7,3046,1.0,1,0,0,a,a,1121.0,10,2020,46,0,38,2017,348,0
800,1,2023,2,39,24,281,1.0,1,0,1,d,c,719.0,3,2004,227,1,34,2013,500,1
180,4,2024,1,49,10,1052,1.0,0,0,1,c,a,731.0,12,2011,145,1,26,2017,387,1
1005,5,2023,9,44,1,1062,1.0,0,0,0,a,a,928.0,9,2016,84,0,24,2019,228,0
559,4,2024,3,16,21,223,1.0,1,0,1,a,a,481.0,11,2011,148,0,32,2010,500,1
1046,5,2024,6,43,20,2712,1.0,1,0,0,a,a,917.0,7,2009,179,0,25,2019,278,1
170,2,2024,2,22,2,406,1.0,0,a,1,a,c,421.0,11,2017,75,0,51,2013,500,0
555,5,2024,9,1,2,3397,1.0,0,0,1,a,a,799.0,5,2000,292,0,3,2010,500,0
777,5,2023,10,40,4,2425,1.0,1,0,0,a,a,469.0,6,2019,52,0,14,2020,182,0
553,5,2024,7,44,2,3094,1.0,1,0,1,a,b,485.0,1,2015,114,1,45,2015,467,0
498,3,2023,11,18,18,2089,1.0,0,0,1,a,c,1314.0,3,2017,80,1,42,2015,392,1
186,3,2024,6,24,4,3886,1.0,1,0,0,a,a,838.0,10,2009,176,0,19,2018,317,1
425,2,2024,3,19,17,1227,1.0,1,0,1,a,c,882.0,4,2008,191,1,27,2017,356,1
267,4,2023,2,7,5,2320,1.0,1,0,1,a,a,217.0,2,2013,120,1,2,2018,265,0
337,5,2024,3,52,28,224,1.0,0,0,1,a,c,641.0,4,2014,119,0,10,2023,94,0
763,3,2023,3,2,21,3365,1.0,0,0,0,a,c,958.0,5,2021,22,1,50,2019,160,1
703,3,2024,4,29,11,2358,1.0,1,0,0,a,c,878.0,9,2019,55,0,34,2010,500,0
678,3,2024,3,1,13,868,1.0,0,0,0,d,b,174.0,2,2001,277,1,3,2013,500,1
404,2,2023,8,36,2,3306,1.0,0,0,1,a,c,882.0,1,2003,247,1,42,2016,358,1
1071,5,2024,2,47,2,3959,1.0,0,0,1,b,a,930.0,9,2021,29,1,21,2016,442,1
98,6,2024,8,34,16,460,1.0,0,0,1,a,c,1205.0,2,2008,198,0,30,2015,472,1
382,3,2023,5,32,1,3413,1.0,1,0,0,a,c,623.0,6,2013,119,1,45,2012,500,1
132,7,2024,9,44,18,2998,1.0,0,0,1,a,a,147.0,9,2001,276,0,44,2011,500,0
378,4,2023,7,51,11,1546,1.0,0,0,0,c,c,521.0,7,2002,252,0,8,2012,500,1
1073,2,2024,11,45,4,2611,1.0,0,0,1,d,c,491.0,2,2009,189,1,20,2023,77,0
409,3,2023,6,13,15,3184,1.0,1,0,1,a,c,1041.0,9,2016,81,0,15,2015,414,0
1014,1,2024,4,30,16,2021,1.0,1,0,1,a,a,50.0,1,2017,87,0,48,2023,34,0
552,1,2024,8,43,21,2732,1.0,1,0,1,c,c,685.0,3,2020,53,1,41,2014,500,1
781,3,2023,8,16,6,383,1.0,0,0,0,a,a,1248.0,2,2004,234,1,34,2014,450,0
511,4,2023,6,36,16,3716,1.0,0,0,0,a,c,822.0,7,2004,227,0,4,2016,396,1
297,6,2024,7,2,24,3709,1.0,0,c,0,c,a,1089.0,9,2012,142,0,42,2023,12,0
853,1,2024,6,46,8,998,1.0,0,0,1,a,b,327.0,8,2012,142,0,30,2017,380,1
1081,6,2023,4,32,24,2014,1.0,1,0,0,b,a,339.0,2,2000,278,1,15,2010,500,0
294,2,2023,4,39,21,1107,1.0,1,0,0,a,c,1251.0,5,2010,155,0,24,2013,500,1
869,1,2023,11,43,13,1718,1.0,0,0,1,a,a,850.0,2,2020,45,1,24,2023,19,0
292,5,2024,9,12,25,1246,1.0,0,0,1,d,c,851.0,5,2003,256,0,16,2012,500,1
800,6,2023,2,24,28,3473,1.0,0,0,0,a,c,485.0,3,2018,59,0,48,2021,80,0
880,5,2024,12,45,7,2840,1.0,0,0,1,a,a,850.0,9,2010,171,0,48,2023,49,1
502,1,2023,9,9,28,3413,1.0,0,0,1,a,c,476.0,10,2012,131,1,3,2013,500,0
822,1,2024,1,43,1,3213,1.0,0,0,1,a,b,1176.0,10,2014,111,0,49,2017,358,1
304,3,2023,9,15,4,2963,1.0,1,0,1,a,a,1638.0,3,2016,90,1,22,2018,253,0
89,4,2023,8,30,2,833,1.0,0,0,1,a,a,965.0,1,2014,115,0,42,2021,92,0
108,7,2024,11,27,11,3351,1.0,0,0,1,a,a,630.0,1,2002,274,1,41,2021,142,1
499,3,2024,6,36,27,3175,1.0,1,0,1,a,a,60.0,11,2006,211,0,32,2010,500,1
1007,2,2023,7,44,17,672,1.0,1,0,1,c,a,315.0,11,2019,44,0,39,2014,473,0
143,7,2023,4,19,18,533,1.0,1,0,1,a,a,1286.0,3,2000,277,0,36,2023,0,0
509,2,2023,4,9,3,3091,1.0,1,0,1,d,a,511.0,11,2016,77,0,45,2014,432,1
785,1,2023,8,22,15,1682,1.0,0,0,1,a,c,709.0,7,2011,145,0,23,2013,500,0
226,3,2023,10,32,11,1446,1.0,1,0,0,a,a,1017.0,3,2002,259,1,39,2018,253,1
805,3,2024,11,40,14,1706,1.0,0,0,0,d,c,1265.0,4,2002,271,1,51,2012,500,1
342,5,2023,10,40,8,3496,1.0,1,0,0,c,c,760.0,4,2022,18,0,50,2012,500,1
902,7,2024,8,18,6,1582,1.0,1,0,0,a,c,699.0,10,2000,286,0,8,2021,166,1
646,7,2023,7,49,27,1606,1.0,1,0,1,a,a,841.0,3,2000,280,0,26,2011,500,0
610,3,2023,5,5,16,1717,1.0,1,0,0,c,a,632.0,3,2000,278,1,27,2022,30,0
198,7,2024,10,7,12,406,1.0,0,a,1,a,c,648.0,9,2014,121,0,33,2013,500,0
517,5,2023,4,2,3,342,1.0,1,0,1,a,c,944.0,4,2021,24,0,34,2011,500,0
956,1,2024,4,49,22,1774,1.0,1,0,0,a,c,876.0,4,2003,252,1,45,2020,212,1
22,7,2023,11,10,14,263,1.0,1,0,1,c,a,1459.0,10,2018,61,0,28,2012,500,1
846,1,2024,8,32,11,3075,1.0,1,0,0,b,a,952.0,12,2016,92,0,37,2015,463,0
550,5,2024,5,43,19,1812,1.0,0,a,1,a,a,1165.0,7,2005,226,0,47,2014,500,1
803,6,2024,11,40,4,2103,1.0,0,b,1,d,b,499.0,10,2001,277,0,6,2017,398,0
740,2,2023,12,50,15,1477,1.0,1,0,1,a,c,978.0,11,2011,145,0,34,2016,380,0
482,2,2023,4,3,25,3101,1.0,0,0,0,c,a,603.0,8,2001,260,1,20,2012,500,0
345,4,2023,7,22,13,1824,1.0,0,0,0,a,a,939.0,10,2002,249,1,48,2013,494,0
700,7,2024,6,27,1,334,1.0,0,0,1,c,a,1027.0,1,2010,173,0,29,2012,500,1
157,2,2023,9,37,7,2055,1.0,0,0,0,a,a,835.0,1,2018,68,1,32,2010,500,1
652,5,2023,12,33,2,873,1.0,1,0,0,a,a,1542.0,11,2022,13,0,40,2019,201,1
106,4,2023,7,30,15,2461,1.0,0,0,0,a,a,1248.0,2,2014,113,0,13,2016,381,1
725,1,2023,10,16,11,2341,1.0,0,0,1,c,a,1173.0,9,2006,205,0,29,2011,500,0
702,5,2023,8,6,4,2003,1.0,0,0,1,a,b,1049.0,6,2007,194,1,41,2014,433,1
95,6,2023,11,23,20,1664,1.0,0,c,1,a,c,1349.0,10,2014,109,0,41,2019,190,1
845,5,2023,5,14,5,2464,1.0,0,0,0,a,a,389.0,8,2003,237,1,12,2013,500,1
464,2,2024,5,29,10,2784,1.0,1,0,1,b,a,1231.0,1,2011,160,1,44,2015,453,1
878,2,2023,6,42,28,3538,1.0,0,a,0,c,c,523.0,5,2017,73,0,9,2020,189,1
47,3,2023,12,29,2,3857,1.0,0,0,1,a,a,651.0,9,2019,51,0,14,2019,223,0
201,4,2024,8,31,7,515,1.0,0,0,1,a,a,988.0,12,2001,272,0,45,2019,246,1
551,4,2024,2,3,9,2707,1.0,0,0,0,c,a,1190.0,10,2006,208,1,33,2015,438,0
210,2,2023,1,34,15,521,1.0,0,0,1,a,c,474.0,11,2005,206,0,29,2016,369,0
368,4,2024,7,23,7,1785,1.0,0,0,0,a,a,666.0,12,2012,139,0,29,2021,150,0
737,3,2024,10,7,28,3016,1.0,0,0,1,a,c,849.0,11,2004,239,1,51,2022,60,0
162,5,2024,6,12,1,2260,1.0,1,0,1,a,a,764.0,7,2021,35,0,12,2010,500,1
756,6,2024,7,41,27,3269,1.0,0,0,0,d,a,1076.0,5,2021,38,0,16,2021,181,1
116,5,2024,10,48,15,3668,1.0,0,0,0,b,a,1851.0,7,2007,207,0,26,2022,126,1
196,1,2023,7,27,2,3900,1.0,0,0,0,a,c,946.0,10,2009,165,0,44,2023,0,0
656,7,2023,11,51,4,2757,1.0,1,0,1,c,a,599.0,6,2010,161,1,29,2013,500,1
885,1,2024,8,10,3,2758,1.0,0,a,1,a,a,431.0,10,2000,286,1,38,2017,336,0
191,7,2024,9,16,9,3252,1.0,0,0,0,d,c,722.0,9,2020,48,0,43,2010,500,1
